"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Te","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"30",0.6815,0.0049,0.1518,0.0261,0.0157,4e-04,0.0118,0.0169,0.0379,0.051,0.00219,1.65e-06,2.69e-05,0.000125507241725003,0.00766,7.87e-05,4.66e-05,4.3e-07,0.000906,0.00143954556927829,5.9e-05,0.00424,0.000148,0.000555,2.37e-05,1.105e-05,1.365e-05,0.00262234316246635,0.000249,3.82e-05,1.7e-06,3.22e-05,4e-06,2.1e-07,0.000438,0.000994,1.45e-06,4.52e-05,0.000125,0.000372,0.0001925,0.000408,0.000107,0.00291,0.012,2.1e-06,4.71e-05,6.6e-07,5.75e-05,4.14e-05,0.00452,9.5e-06,4.88e-06,1.54e-06,0.000238,1.33e-05,1.36e-06,7.69e-05,0.000422,0.000212,0.000106,9.09e-06,0.000339,0.00108
"31",0.6862,0.00515,0.15075,0.0277,0.0178,0.00042,0.01135,0.01685,0.0355,0.0524,0.00214,2.66219917117261e-06,2.27812441242191e-05,0.000125507241725003,0.007228,0.00010134,4.563e-05,9.86890011433918e-07,0.0009436,0.00143954556927829,5.93e-05,0.0050598,0.00013818,0.00056668,2.632e-05,1.058e-05,1.34e-05,0.00262234316246635,0.00025355,4.728e-05,1.65662633474751e-05,4.653684156664e-05,3.48e-06,2.2e-07,0.00047008,0.000983908170039143,1.2e-06,4.2729798701399e-05,0.000119229741679772,0.00035257,0.00020509,0.00039258,0.00010426,0.0026835,0.0039130825896953,3.22191107906251e-06,4.83e-05,3.09664829721457e-06,5.587e-05,4.33801344036699e-05,0.00471853,1.0255202582246e-05,5.13e-06,2.65178877094226e-06,0.00025114,1.321e-05,1.25e-06,8.237e-05,0.0004282,0.000204836292960321,0.00010936,8.1e-06,0.00036751,0.00162170758739754
"32",0.6869,0.0048,0.1497,0.0239,0.0155497876978983,6e-04,0.0118,0.017,0.0398,0.0513,0.0021,2.66219917117261e-06,2.27812441242191e-05,0.000125507241725003,0.00674,8.04303718871581e-05,4.62663753545762e-05,9.86890011433918e-07,0.00079,0.00143954556927829,5.95389147141074e-05,0.00426,0.00019,0.00049,2.29256578593589e-05,1.038372924083e-05,1.36014824716436e-05,0.00262234316246635,0.00024,4.08815303569763e-05,0.00013,4.653684156664e-05,3.8556793245135e-06,2.63264978450146e-07,0.00047,0.000983908170039143,1.3816677107498e-06,4e-05,0.00011,0.000359965715939479,0.00016,4e-04,0.000104127479730135,0.00258,0.0039130825896953,3.22191107906251e-06,7e-05,3.09664829721457e-06,5.98272974988852e-05,4.33801344036699e-05,0.00432,1.0255202582246e-05,4.89941446699324e-06,2.65178877094226e-06,0.00013,1.29902688327133e-05,1.43883836204614e-06,0.00011,0.00042,0.000204836292960321,0.00011,9.22155724152813e-06,0.00029,0.00165
"33",0.6818,0.00486,0.151,0.02658,0.019,0.00043,0.01143,0.01709,0.03854,0.05065,0.00209,3.9e-06,2.7e-05,0.000125507241725003,0.006731,7.084e-05,4.7e-05,9.86890011433918e-07,0.000913,0.00143954556927829,6e-05,0.00545,0.000149,0.0005276,2.04e-05,9.7e-06,1.23e-05,0.01192,0.0002597,3.57e-05,1.86e-05,5.36e-05,3.5e-06,2.63264978450146e-07,0.000446,0.000982,1.3816677107498e-06,4.52e-05,0.0001152,0.000333,0.000179,0.0004024,9.83e-05,0.00288,0.0108,2e-06,4.99467104776646e-05,3.09664829721457e-06,4.99e-05,4.22e-05,0.00443,9e-06,4.89941446699324e-06,2.65178877094226e-06,0.0002205,1.34e-05,1.43883836204614e-06,7.76e-05,0.00041,0.0002048,0.000105,9e-06,0.000314,0.00173
"34",0.683,0.0047,0.1567,0.0268,0.0155497876978983,7e-04,0.0104,0.0175,0.0371,0.0503,0.0019,2.66219917117261e-06,2.27812441242191e-05,0.000125507241725003,0.00617,8.04303718871581e-05,4.62663753545762e-05,9.86890011433918e-07,0.000878652673945235,0.00143954556927829,6e-05,0.00059,0.000144530975634658,0.00045,2.29256578593589e-05,1.038372924083e-05,1.36014824716436e-05,0.00262234316246635,0.00029,4.08815303569763e-05,1.65662633474751e-05,4.653684156664e-05,3.8556793245135e-06,2.63264978450146e-07,0.000465480777281769,0.000983908170039143,1.3816677107498e-06,4.2729798701399e-05,1e-04,0.000359965715939479,0.00019,0.00026,0.000104127479730135,0.00272,0.0039130825896953,3.22191107906251e-06,4e-05,3.09664829721457e-06,5.98272974988852e-05,4.33801344036699e-05,0.00457,1.0255202582246e-05,4.89941446699324e-06,2.65178877094226e-06,2e-04,1.29902688327133e-05,1.43883836204614e-06,7.49332037871684e-05,0.00046,0.000204836292960321,8e-05,9.22155724152813e-06,0.00035,0.00214
"35",0.6809,0.005,0.1517,0.0268,0.019,0.00046,0.0116,0.0173,0.0385,0.0485,0.0021,2.66219917117261e-06,2.27812441242191e-05,0.00013,0.00713,8.96e-05,5.2e-05,1.5e-06,0.00102,0.00143954556927829,5.9e-05,0.00499,0.000155,0.00053,2.91e-05,1.23e-05,1.43e-05,0.00262234316246635,0.00026,6.51e-05,1.65662633474751e-05,5.5e-05,3.8e-06,1.9e-07,0.00051,0.000916,1.2e-06,4.2729798701399e-05,0.000122,0.00039,0.000183,0.000425,0.000116,0.0027,0.0145,3.3e-06,4.77e-05,3.09664829721457e-06,5.84e-05,4.7e-05,0.00453,1e-05,6.4e-06,2.65178877094226e-06,0.000254,1.32e-05,1.2e-06,8.8e-05,0.000394955720931286,0.000204836292960321,0.000111,1.02e-05,0.000352,0.00172
"36",0.566,0.00339,0.162,0.0186,0.0155497876978983,0.00032,0.0186,0.0139,0.0352548378693319,0.0451,0.00208278466247061,2.66219917117261e-06,2.27812441242191e-05,0.000125507241725003,0.011,8.04303718871581e-05,3.2e-05,9.86890011433918e-07,0.00162,0.00143954556927829,5.95389147141074e-05,0.00397,0.000144530975634658,0.00069,2.29256578593589e-05,1.038372924083e-05,1.36014824716436e-05,0.00262234316246635,0.00016,4.08815303569763e-05,1.65662633474751e-05,4.653684156664e-05,3.8556793245135e-06,2.63264978450146e-07,0.00084,0.000983908170039143,1.3816677107498e-06,2.3e-05,5.8e-05,0.000629,0.00118,0.000344,0.000104127479730135,0.00212,0.00394,3.22191107906251e-06,4.99467104776646e-05,3.09664829721457e-06,0.0011,4.33801344036699e-05,0.00358,1.0255202582246e-05,4.89941446699324e-06,2.65178877094226e-06,0.000172,1.29902688327133e-05,1.43883836204614e-06,7.49332037871684e-05,0.000394955720931286,0.000135,7.5e-05,9.22155724152813e-06,0.000298,0.00103
"37",0.683,0.0049,0.154,0.0269,0.017,4e-04,0.0114,0.0173,0.0388,0.0518,0.0021,2.66219917117261e-06,2.27812441242191e-05,0.000125507241725003,0.00707,8.04303718871581e-05,4.62663753545762e-05,9.86890011433918e-07,0.00069,0.00143954556927829,5.95389147141074e-05,0.00523,0.000144530975634658,0.00052,2.29256578593589e-05,1.038372924083e-05,1.36014824716436e-05,0.00262234316246635,0.00024,4.08815303569763e-05,1.65662633474751e-05,4.653684156664e-05,3.8556793245135e-06,2.63264978450146e-07,0.00055,0.000983908170039143,1.3816677107498e-06,4.2729798701399e-05,0.00013,0.00029,0.00019,0.00041,0.000104127479730135,0.0026,0.0039130825896953,3.22191107906251e-06,4.99467104776646e-05,3.09664829721457e-06,5.98272974988852e-05,4.33801344036699e-05,0.00453,1.0255202582246e-05,4.89941446699324e-06,2.65178877094226e-06,0.00027,1.29902688327133e-05,1.43883836204614e-06,8e-05,0.00042,0.000204836292960321,0.00012,9.22155724152813e-06,0.00034,0.00169
"38",0.6779,0.0048,0.1515,0.0264,0.0155497876978983,5e-04,0.0113,0.0173,0.0383,0.0502,0.0023,2.66219917117261e-06,2.27812441242191e-05,0.000125507241725003,0.00691,8.04303718871581e-05,4.62663753545762e-05,9.86890011433918e-07,0.00086,0.00143954556927829,0.00012,0.00494,0.000144530975634658,0.00052,2e-05,1.038372924083e-05,1e-05,0.00262234316246635,0.00023,4e-05,1.65662633474751e-05,4.653684156664e-05,3.8556793245135e-06,2.63264978450146e-07,0.00046,0.001,1.3816677107498e-06,4.2729798701399e-05,0.00023,0.00035,0.00012,0.000394339787386731,8e-05,0.00243,0.0039130825896953,3.22191107906251e-06,4.99467104776646e-05,3.09664829721457e-06,5e-05,4.33801344036699e-05,0.00451,1.0255202582246e-05,4.89941446699324e-06,2.65178877094226e-06,0.00021,1.29902688327133e-05,1.43883836204614e-06,5e-05,0.00038,0.000204836292960321,9e-05,9e-06,0.00044,0.00228
"39",0.696,0.0046,0.142,0.024,0.0155497876978983,0.00045,0.012,0.016,0.038,0.051,0.0025,2.66219917117261e-06,2.27812441242191e-05,0.000125507241725003,0.00688,7.6e-05,4.62663753545762e-05,6.5e-07,0.000874,0.0016,5.6e-05,0.0048,0.000134,0.000547,2e-05,8.9e-06,1.36014824716436e-05,0.007,0.000238,4.08815303569763e-05,1.65662633474751e-05,4.653684156664e-05,3.4e-06,2.63264978450146e-07,0.000437,0.000976,1.2e-06,4.32e-05,0.000119229741679772,0.000345,0.00019,0.000399,9.8e-05,0.0025,0.0062,2.2e-06,4.3e-05,3.09664829721457e-06,5.3e-05,4.11e-05,0.00424,1.0255202582246e-05,4.89941446699324e-06,2.65178877094226e-06,0.000214,1.37e-05,1.2e-06,7.66e-05,0.000412,0.000204836292960321,0.00018,8.3e-06,0.000346,0.00185
"40",0.6843,0.0049,0.1536,0.0266,0.0155497876978983,0.00038,0.0111,0.0157,0.0325,0.0488,0.0019,2.66219917117261e-06,2.8e-05,0.000125507241725003,0.00700600660991434,6.3e-05,4.62663753545762e-05,1.8e-05,0.000878652673945235,0.00166,8.2e-05,0.00487,0.000144530975634658,0.00052,2.29256578593589e-05,1.038372924083e-05,1.36014824716436e-05,0.00262234316246635,0.000236945286108005,4.08815303569763e-05,1.65662633474751e-05,4.653684156664e-05,3.8556793245135e-06,2.63264978450146e-07,0.000465480777281769,0.000983908170039143,1.3816677107498e-06,4.2729798701399e-05,0.000119229741679772,0.000359965715939479,0.00022,0.00056,0.000104127479730135,0.00264536483970723,0.0088,3.2e-05,4.99467104776646e-05,3.09664829721457e-06,5.98272974988852e-05,4.33801344036699e-05,0.00425,1.0255202582246e-05,4.89941446699324e-06,2.65178877094226e-06,0.000231159026608117,1.1e-05,1.43883836204614e-06,7.49332037871684e-05,0.00039,0.000204836292960321,0.000111804576529345,9.22155724152813e-06,0.00042,0.00162170758739754
