"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"24",0.408196896346801,0.00896930694650786,0.209750980155314,0.0996901094992072,0.0455772995641836,0.00102773308762069,0.0448465347325393,0.145564377319367,0.0114919245252132,0.000747442245542322,0.000280290842078371,4.4586840130209e-06,1.69581033231723e-05,0.000455939769780816,1.79078269918966e-06,0,2.05546617524139e-06,3.09254229093136e-05,0.00178446558164425,0.000312991440320847,0.000263473391553669,3.45692038563324e-06,0.00529749691528121,8.03500413957996e-06,4.57808375394672e-06,3.64378094701882e-06,0.00159117374507478,0.000180123934990465,8.40872526235112e-06,1.32769839374229e-05,3.83416378608309e-06,1.68174505247022e-06,1.24262273321411e-05,3.64640120344525e-05,5.60581684156742e-07,7.46129345756178e-06,0,2.48524546642822e-05,0.000174714624895518,4.22304868731412e-05,4.85837459602509e-06,1.49488449108464e-05,0.000553262394066449,2.51185373564285e-06,0.000333546102073261,1.42000439636501e-05,7.10070133265206e-06,7.29440857729275e-06,0.0078388005501251,7.67549656394163e-07,1.30802392969906e-06,0,0,6.54011964849532e-07,2.80290842078371e-07,0.00372786819964233,2.19723150043564e-05,3.96144390137431e-05,3.73721122771161e-06,0.000900667905878498,9.6233189113574e-05
"25",0.410332118307023,0.00848995680496257,0.208821158094799,0.0970522814602811,0.0460220769050231,0.000933756453378542,0.044128726945598,0.149554664432691,0.00978170906927251,0.000874409554240184,0.00036134603910856,4.50219518279002e-06,1.71235931651306e-05,0.000664966746586902,1.16692316127183e-06,5.82949323308041e-07,2.30562218269384e-06,3.59566805346209e-05,0.00180187972999908,0.000343005655842279,0.000374116516946747,4.25310743379786e-06,0.0052077971810114,8.12167535896279e-06,4.31676730942321e-06,3.8359109800364e-06,0.00160670160727626,0.000189791032990687,7.62476638335374e-06,1.34065506661787e-05,3.87158042088647e-06,1.65733641503238e-06,1.65144574751021e-05,6.58140415958058e-05,5.56700628849382e-07,7.534106333599e-06,0,2.66195679335871e-05,0.000412777749432825,5.42701614796542e-05,5.22340655915053e-06,4.23469984466561e-05,4.32794123067061e-07,2.53636628105033e-06,0.000317904382888082,1.43386186017781e-05,6.93799384723941e-06,7.36559286598535e-06,0.00719652111913512,3.56833054637017e-05,1.29579580829955e-06,8.14896177333606e-07,1.31080148837762e-07,5.94876484196248e-07,4.10592138336383e-07,0.0042172088298609,2.21867372701154e-05,3.53531083125878e-05,3.69644359834533e-06,0.000789388177861367,6.63539037000181e-05
"26",0.408504470764649,0.00854572571024898,0.207163416668233,0.0985106183522108,0.0441372646573299,0.0010611725332507,0.0440433555835909,0.145371246147972,0.011926452364853,0.001032999811129,0.000309899943338699,4.48153299607918e-06,8.07618034155398e-06,0.000530094383858714,1.79995974861396e-06,1.314727032346e-06,2.29504085645424e-06,2.72336313843099e-05,0.00179361025835244,0.000347463572834299,0.000723099867790298,3.52150823183257e-06,0.00557819898009659,5.07108998190599e-06,4.12512402145177e-06,3.38072665460399e-06,0.0019251360116495,0.000181046998550692,7.95508704256053e-06,1.33450232019604e-05,3.85381235125053e-06,1.58490826304104e-06,1.49761118569305e-05,4.69545368694999e-05,1.502545179824e-06,7.49952962036381e-06,1.408636106085e-05,3.56854480208199e-05,0.0001502545179824,0.0001314727032346,2.44163591721399e-05,1.83837914083363e-05,0.00484570820493239,2.52472598747388e-06,0.000356854480208199,1.42728135438681e-05,2.21625414024039e-05,7.33178952142694e-06,0.00724038958527688,7.7148304325094e-07,1.23825721837862e-06,2.34772684347499e-05,0,5.70573861660426e-07,0,0.00416956287401159,2.20849143838638e-05,5.16499905564499e-05,1.3335088470938e-05,0.000948481644763898,6.10408979303499e-05
"27",0.403892043169035,0.00932275218193518,0.207391335044258,0.104963111172241,0.044595239540979,0.000995177977125004,0.046285164407795,0.143925267823833,0.0133316295048821,0.000844962433408022,0.000525754403009436,4.48037053881125e-06,1.70405855856514e-05,0.000494772447117809,1.79949286009756e-06,0,2.29444554968619e-06,3.11697253212737e-05,0.00179314501681958,0.000295736851692808,0.000410276203777007,4.130927452217e-06,0.00547535656848399,7.22912304137975e-06,4.130927452217e-06,3.56761916327832e-06,0.0015989130310073,0.000188708276794458,7.22912304137975e-06,1.33415616589515e-05,3.66150387810143e-06,1.59604015199293e-06,1.3237744790059e-05,3.6641368791535e-05,5.63308288938682e-07,7.49758433005336e-06,8.82516319337268e-06,2.46916799984789e-05,0.000178380958163916,4.14031592369931e-05,4.88200517080191e-06,2.18751385537855e-05,0.00055595339866393,2.52407110306798e-06,0.000383988483626535,1.42691113428908e-05,7.32300775620286e-06,7.32988774093719e-06,0.00720095762693281,7.71282929568525e-07,1.4082707223467e-06,1.22050129270048e-06,0,6.57193003761795e-07,2.81654144469341e-07,0.00405394198606205,2.20791858152558e-05,4.07459662332313e-05,3.75538859292455e-06,0.000840268197666867,9.35091759638212e-05
"28",0.397438603627126,0.00909833326755046,0.210847266801947,0.101931534532723,0.0460411055132973,0.000972124820080599,0.0454916663377523,0.14496929355765,0.0142515386244826,0.00132133470690567,0.000434152832269005,6.60667353452834e-06,1.7130673205157e-05,0.000575724408008898,1.41571575739893e-06,0,2.17076416134503e-06,3.49209886825069e-05,0.00180262474773503,0.000369973717933587,0.000369029907428655,3.5392069478266e-06,0.00549014570719305,7.55048403946096e-06,3.96400412071701e-06,3.39771781775743e-06,0.00160736592530696,0.000181956921003791,7.64486508995422e-06,1.34120938319394e-05,2.92581256529112e-06,1.51009680789219e-06,1.51009680789219e-05,3.86962307022374e-05,4.7190525246631e-07,4.53029042367658e-06,0,2.45390731282481e-05,0.000185930669471726,4.53029042367658e-05,5.66286302959572e-06,1.84761863373296e-05,0.000558892529950818,1.13257260591914e-06,0.000386018496517442,0.000103819155542588,6.7010545850216e-06,7.36863829528318e-06,0.0086509670882124,1.88762100986524e-07,1.22695365641241e-06,5.66286302959572e-07,0,5.66286302959572e-07,2.83143151479786e-07,0.00518151967208009,2.21959107529477e-05,3.49209886825069e-05,3.39771781775743e-06,0.000948529557457283,0.000453029042367658
"29",0.407294712646753,0.00892297154339106,0.212828352806245,0.0995788611882327,0.0457709500774346,0.00102271703283872,0.0439955978622089,0.14199816123836,0.0119535917416196,0.000928889782119574,0.000309629927373191,4.4776282342846e-06,1.40740876078723e-05,0.000985186132551064,1.79839144284352e-06,0,2.29304118628309e-06,1.21975425934894e-05,0.00179204748489583,0.000344115771927732,0.000453185620973489,3.51843994006389e-06,0.00594395633305808,7.52438409348013e-06,4.1215297989634e-06,3.50254527966901e-06,0.00159793438283419,0.000190469318959872,7.94815577150138e-06,1.33333956770058e-05,3.85045452274725e-06,1.58352733173051e-06,4.69136253595745e-06,3.66189416751549e-05,5.95544650206743e-07,7.49299527669959e-06,2.34568126797872e-05,2.76546570487222e-05,0.00019516068149583,4.50370803451915e-05,5.66355122215851e-06,4.2222262823617e-05,0.000555613115754613,2.52252619254069e-06,0.000365926277804681,1.42603776347548e-05,7.88788854274109e-06,7.32540132978935e-06,0.00750899487505349,7.70810849714691e-07,1.23717832428537e-06,4.69136253595745e-05,0,5.70076720388021e-07,0,0.0041124483990203,2.20656717876366e-05,4.2222262823617e-05,4.08037068565681e-06,0.000811605718720638,0.000115407518384553
"30",0.405837613527192,0.00897248798010832,0.209254270148078,0.100791891789166,0.0460249477890688,0.000943479282871537,0.0435793080758363,0.14534298352636,0.0128973617968539,0.000839696561755668,0.000292478577690176,4.71739641435768e-06,1.71246613448767e-05,0.000550048421914106,1.13217513944584e-06,6.51000705181361e-07,2.30576600875265e-06,3.77391713148615e-05,0.00180199213230938,0.00033776558326801,0.000379278671714358,3.48143855379597e-06,0.00608355441595567,7.06665982870781e-06,3.83052588845844e-06,3.05687287650378e-06,0.00160680183426124,0.000193413252988665,7.83087804783376e-06,1.3407386974642e-05,3.41539500399496e-06,1.40578413147859e-06,1.44352330279345e-05,2.83987264144333e-05,3.8682650597733e-07,3.39652541833753e-06,2.35869820717884e-06,2.83043784861461e-05,0.000174543667331234,4.71739641435768e-05,5.66087569722922e-06,2.07565442231738e-05,0.000558696391494288,9.43479282871537e-07,0.000400978695220403,9.43479282871537e-06,7.07609462153653e-06,4.71739641435768e-06,0.00757896907930706,7.75088326839353e-07,1.04726200398741e-06,9.90653247015114e-06,0,4.15130884463476e-07,2.35869820717884e-07,0.00425320460718489,1.93413252988665e-05,4.34000470120907e-05,3.53804731076826e-06,0.000860453105978842,8.49131354584383e-05
"31",0.410002076672847,0.00902473142482174,0.21198278798491,0.0923090389766295,0.0468573801911825,0.000918404651747177,0.0468105228109913,0.146476170477636,0.0106834826835896,0.00056228856229419,0.000421716421720642,3.18630185300041e-06,1.70097379317102e-05,0.000407818522755938,1.23703483704722e-06,0,1.25577778912369e-06,3.6811157878193e-05,0.00178989898301004,0.000409046186116947,0.000583561812900987,3.29875956545925e-06,0.00505164730103119,8.06884086892162e-06,4.25465012135937e-06,3.93601993605933e-06,0.00159601860489648,0.000203201714937082,8.94038814047762e-06,1.3195038261837e-05,3.1581874248857e-06,1.60252240253844e-06,1.386978453659e-05,3.01667813670833e-05,5.15431182103007e-07,3.4159030159372e-05,3.10195856865628e-06,2.77676835012947e-05,0.000279429301032098,3.56678378015281e-05,5.3417413417948e-06,1.39260133928194e-05,0.000554946986181022,1.19017745685603e-06,0.000492930268135201,1.42432807394445e-05,7.63775297116274e-06,7.31661884009313e-06,0.00655981768281667,3.84230517567696e-07,1.30263516931487e-06,5.81031514370663e-07,1.21829188497074e-07,5.81031514370663e-07,2.34286900955912e-07,0.00461998774323398,2.6033960434221e-05,4.21435277439495e-05,3.645504178874e-06,0.000915696295172126,0.000111511193378976
"32",0.414610172868838,0.0090460401353201,0.202593607197273,0.101767951522351,0.0459672172639421,0.000942295847429177,0.0440994456596855,0.144171264656664,0.0111190909996643,0.000376918338971671,0.000376918338971671,4.49682843647141e-06,1.71031813489278e-05,0.000546531591508922,1.80610299849462e-06,0,2.30287381465143e-06,3.70322268039666e-05,0.00179973183746779,0.000361841605412804,0.000461724965240297,3.58072422023087e-06,0.00512608941001472,8.57489221160551e-06,4.14610172868838e-06,4.05187214394546e-06,0.00160478637268827,0.00018166491067517,8.009514703148e-06,1.33905696716834e-05,3.76918338971671e-06,1.88459169485835e-06,1.28152235250368e-05,3.67759647791827e-05,5.65377508457506e-07,1.62074885757818e-05,5.37108633034631e-06,2.52535287111019e-05,0.000424033131343129,6.69030051674715e-05,5.08839757611755e-06,1.70555548384681e-05,0.000557995601213868,1.69613252537252e-06,0.000414610172868838,1.43215265554605e-05,7.82105553366217e-06,2.92111712703045e-06,0.00763259636417633,1.88459169485835e-07,1.22498460165793e-06,9.42295847429177e-07,0,6.59607093200424e-07,4.71147923714588e-07,0.00450417415071146,2.19554932450998e-05,5.65377508457506e-05,3.76918338971671e-06,0.000782105553366217,0.000122498460165793
"33",0.408562781042759,0.00877224792554119,0.209507410562127,0.101627425435259,0.0415281949666578,0.0010265396508612,0.0438612396277059,0.146328561140942,0.0127850847425441,0.000933217864419275,0.00037328714576771,4.45350644555306e-06,1.69384110274577e-05,0.000490126022393004,1.30650501018699e-06,0,6.62584683737685e-07,2.9676328088533e-05,0.00178239340274213,0.000347530332709738,0.000392044824842538,3.55556006343744e-06,0.00529134529125729,7.73637609603579e-06,4.28346999768448e-06,3.40624520513036e-06,0.00158932602287825,0.000181044265697339,7.90435531163126e-06,1.32615662760894e-05,2.79965359325783e-06,1.48381640442665e-06,1.21318322374506e-05,3.57422442072583e-05,5.13269825430602e-07,7.37242112891228e-06,0,2.34237683969238e-05,0.000222479138877555,4.01283681700288e-05,4.77807546582669e-06,1.57713819086858e-05,0.000552619927956644,2.50893689019077e-06,0.000388591918744186,1.41835544152871e-05,6.62584683737686e-06,1.14785797323571e-05,0.00785489476481704,7.66658353014221e-07,1.22251540238925e-06,5.59930718651565e-07,1.86643572883855e-07,5.50598540007372e-07,2.33304466104819e-07,0.00423680910446351,1.82910701426178e-05,4.05016553157966e-05,3.63954967123517e-06,0.000923139111483547,0.00010358718295054
"34",0.406402616180787,0.00909718053579651,0.20858535371362,0.101275754740347,0.0452836759607132,0.00102111210095675,0.0441863054595831,0.144997918335859,0.0124390019571095,0.000835455355328251,0.000427010514945551,4.42995973845533e-06,1.68488537745289e-05,0.000519838887759801,1.77924590183228e-06,0,2.26862964103961e-06,0.0001485253965028,0.00177296948118719,0.000315616467568451,0.000472496417624533,3.4809828911905e-06,0.00575535911448351,7.44428006228085e-06,4.07765230048602e-06,3.4652574441633e-06,0.0015809228927153,0.000197724434094353,7.86354029866172e-06,1.31914493422581e-05,3.80946287141876e-06,1.56666921800188e-06,1.856567456285e-05,3.62290991564865e-05,5.89204526331082e-07,7.4132254084999e-06,2.0422242019135e-05,2.73602476348067e-05,0.00020422242019135,3.71313491257001e-05,5.60325747875544e-06,7.42626982514001e-06,0.000549698100012966,2.49567156705668e-06,0.000464141864071251,1.41085627193045e-05,7.80391467031854e-06,7.24741565423391e-06,0.00760264373348709,7.62604854966524e-07,1.22400741622746e-06,0,0,5.64007726191471e-07,2.32070932035625e-05,0.00447432756964686,2.18307622934706e-05,3.71313491257001e-05,4.03693136402626e-06,0.000820602815677971,0.000218146676113488
"35",0.40759362304907,0.00904398556127893,0.207907714052389,0.100457227289859,0.0461008421311411,0.000973386115790731,0.0438496269637766,0.14487387529196,0.0120964488175935,0.000756028051099597,0.000340212622994818,4.50990053738172e-06,1.70106311497409e-05,0.000425265778743523,1.22854558303684e-06,0,1.91842117966523e-06,2.9012576460947e-05,0.0018049635861376,0.00034276421766728,0.000360719883880895,3.72343815166551e-06,0.00645175438107118,6.77590140798013e-06,3.4682786844194e-06,3.43992763250316e-06,0.0016094514226673,0.000172279892144321,8.2407057569856e-06,1.34294955236405e-05,3.15641711334082e-06,1.51205610219919e-06,1.25689663495308e-05,2.80675413970725e-05,5.76471388963442e-07,7.54700070145179e-06,0,2.35313730904749e-05,0.00018267527784694,3.4682786844194e-05,4.31881024190645e-06,1.25689663495308e-05,0.000559617672171128,9.92286817068221e-07,0.000397859761891163,4.5834200597913e-06,7.28622034247236e-06,7.37819882874491e-06,0.00770487087576876,2.36258765968624e-07,1.36085049197927e-06,6.89875596628382e-07,0,4.72517531937248e-07,2.36258765968624e-07,0.00463350691817665,2.14522959499511e-05,4.56451935851381e-05,3.80849130741422e-06,0.000973386115790731,7.24841893991738e-05
"36",0.405010297092297,0.00910344245757915,0.207149762044913,0.10311041967258,0.0453148463695866,0.00102181496972827,0.0429162287285874,0.14676978656097,0.0125404564466652,0.000836030429777677,0.00037156907990119,4.43300904161835e-06,1.68604514562555e-05,0.000529485938859195,1.78047062180189e-06,0,2.78676809925892e-06,3.15833717916011e-05,0.00177418988086712,0.000464461349876487,0.000278676809925892,3.48337897891301e-06,0.00640956662829552,8.36030429777677e-06,4.64461349876487e-06,3.7156907990119e-06,0.00158201109971082,0.000179086705873916,8.36030429777677e-06,1.32005294988688e-05,3.81208506391465e-06,1.56774761367225e-06,1.30049177965416e-05,3.62540369692825e-05,5.89610097336663e-07,7.41832820243505e-06,0,2.50809128933303e-05,0.000195073766948125,4.15177451710895e-05,5.57353619851784e-06,1.81847402671541e-05,0.00055007647730171,2.49738942899056e-06,0.0003856698290547,1.41182741585648e-05,7.4313815980238e-06,7.25240431525635e-06,0.00766361227296204,7.63129783754522e-07,1.22484994525848e-06,0,0,5.64395953318801e-07,0,0.00445882895881428,2.18457892048746e-05,3.90147533896249e-05,3.7156907990119e-06,0.000928922699752974,0.000105043117939761
