"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"11",0.697020015121686,0.00289030772290075,0.136057841398831,0.0219973755554997,0.0180050343075647,0.000581941152261896,0.00417057825787692,0.0112508622770633,0.0358378759601284,0.0453429147804061,0.00126087249656744,2.83043908702619e-06,2.52872307091436e-05,0.00327535878531404,8.31306624620995e-05,1.21000926819738e-05,2.30750985793122e-06,0.000577091642659713,0.000478267887207893,2.67692930040472e-05,0.00179431855280751,0.000171769630109303,6.25586738681538e-05,3.97271826610788e-05,1.99799795609918e-05,5.48964486967055e-06,0.00925405808507346,0.000224532294581048,4.79713489847889e-05,1.10955721904684e-05,4.60703412207334e-05,7.39065263372608e-06,7.49425914298069e-07,0.000266432057543905,0.00121043759670474,2.99699693414876e-06,2.89515723250293e-05,0.000141023739231466,0.000249458773936266,5.95519779148007e-05,0.000235686166666068,6.86302598900862e-05,0.00253241391425968,0.000546364619534724,1.53244503428966e-06,4.51004393002969e-05,5.22292184155051e-05,0.000125408318312439,0.00102518632990137,2.09983765774501e-05,7.08998303839076e-06,0.000183990394306803,1.65271287242378e-05,3.22977339505352e-06,4.97850655760052e-05,0.000147619072290434,5.70302329216658e-06,0.000217064049793687,2.08722893277933e-05,0.000609098406034118,0.00154214405349402
"12",0.69843193653972,0.00292456348082748,0.136607899433389,0.0235370462681545,0.0178588546651205,0.000567596201871122,0.00339595693661875,0.0108709103070232,0.0348253940809061,0.043964654958492,0.00145266146580575,2.80745926001593e-06,2.50819282209437e-05,0.00346329885887464,8.24557395318079e-05,1.20018542009146e-05,4.44456686888913e-06,0.000603191217920667,0.000474384916059361,3.88659094162599e-05,0.00147190201502172,0.000162548510937521,5.54127817419943e-05,4.3964654958492e-05,2.28962535670046e-05,6.04153245381466e-06,0.00917892604817054,0.000218625364355104,5.16608746448801e-05,1.10054892310133e-05,3.20355144445905e-05,8.30229698669116e-06,7.43341459788338e-07,0.000277063908709972,0.00122177487521411,3.14582979681113e-06,3.28051364132293e-05,0.000159696558492553,0.000267443634101986,5.83950668704697e-05,0.000191443464698904,7.13824375912496e-05,0.0025658797979132,0.000541928783236749,2.30886590591643e-06,3.89621121623397e-05,5.60862009645533e-05,9.27394472209766e-05,0.000938938801739348,2.40506865199628e-05,8.33115781051512e-06,0.000203949821689285,1.31797762129396e-05,3.31899473975487e-06,5.77216476479107e-05,0.000111595185452627,7.67412430352686e-06,0.000197215629463695,2.15494151218867e-05,0.000537773350586368,0.00188557382316508
"13",0.696616725314652,0.00269745101767532,0.135835926247222,0.0241807216227324,0.0178838768174335,0.000578025218073283,0.00394983899016744,0.0109824791433924,0.0342961629390148,0.0453749796187528,0.00125238797249211,2.81139280864119e-06,2.51170706665269e-05,0.00338158129100924,9.74215755881532e-05,1.20186700734599e-05,2.29198241721301e-06,0.000625985850183131,0.000475049579714853,2.6007988862913e-05,0.00179500658207037,0.000174487543673138,6.68403770837138e-05,4.49265734027585e-05,2.39772274140266e-05,5.66045202420017e-06,0.0091917866985288,0.000221868628791112,4.98228052620374e-05,1.66022155894135e-05,4.9066333126208e-05,8.74497498566401e-06,7.4438296012955e-07,0.000290894971677561,0.00134812083561342,3.62641844515916e-06,2.90751068319068e-05,0.000155019348391017,0.000265710743276004,6.26123937997029e-05,0.000233297139506132,7.16908665214147e-05,0.00268720096390074,0.000542688083024514,2.67536828045801e-06,4.39381483595098e-05,5.5425482446455e-05,0.000109619610169922,0.00110421622209231,2.51741419239723e-05,7.69200421564782e-06,0.000190966664345135,1.56793982728058e-05,3.47424816983479e-06,5.1429320535157e-05,0.000127536681008957,7.68487656680423e-06,0.00026180501008188,2.45243220719187e-05,0.000527310142910318,0.00180451638971771
"14",0.703716301414794,0.00281229286951914,0.130661238337079,0.0230550425685494,0.0182559079789263,0.000499109997320802,0.00428082805394381,0.0108748389800859,0.0346113586603618,0.0439696711101268,0.00130536460837748,2.80103747402737e-06,2.50245557854789e-05,0.00316742882915125,8.22671301652025e-05,1.19744011438954e-05,2.28354025118545e-06,0.000562746521979205,0.000473299807381019,6.71878842547234e-05,0.0017660815289813,0.000162176697260697,7.67861534339696e-05,3.4073855586324e-05,1.58371441457562e-05,5.37503074037787e-06,0.00915793016070542,0.000218125280410323,3.77211978744376e-05,1.09803152605313e-05,4.29604566157107e-05,6.62280573367988e-06,7.41641139559591e-07,0.000266064021648705,0.00116114567101764,2.68751537018894e-06,2.89680131311434e-05,0.000143974037688693,0.000236597335268419,5.75896150754772e-05,0.000239956729481155,6.50762650352892e-05,0.00263952402429271,0.000540689174628156,2.66551397135037e-06,4.24120060524905e-05,4.90471555059481e-05,0.000109215843133151,0.00111339922479256,2.38500551113857e-05,5.85494419934018e-06,0.000172768845226432,1.56216456118616e-05,2.30358460301909e-06,5.08935877738563e-05,6.71878842547234e-05,7.65657050154342e-06,0.000470315189783064,1.66050056800959e-05,0.000537503074037787,0.00195804691256623
"15",0.697757787719036,0.00289486013436192,0.137505856382191,0.0239308437773919,0.0179131707156984,0.000578972026872385,0.00318434614779812,0.0110004685105753,0.0349313122879672,0.0443878553935495,0.00125443939155683,2.8159978870456e-06,2.5158212580013e-05,0.00300100500595519,8.27065210182375e-05,1.2038356727646e-05,2.29573669825846e-06,0.000492126222841527,0.000475827713796239,2.89335795157847e-05,0.00153427587121182,0.000163042887161921,6.75467364684449e-05,4.05891704112456e-05,2.18850904017839e-05,5.47214627282575e-06,0.00920684290066932,0.000202640209405335,4.60158875683858e-05,1.10389614060724e-05,4.31899095167812e-05,7.91910003454139e-06,7.4560226391512e-07,0.000279452444593965,0.00104214964837029,3.23536380303672e-06,2.91227320325425e-05,0.00013509347293689,0.000231588810748954,5.28589090393726e-05,0.000250887878311367,6.67329569971232e-05,0.00256677598580091,0.000543577009382931,2.67975054986352e-06,4.26385296650305e-05,6.75467364684449e-05,0.00013509347293689,0.00102285058080788,2.3977438867684e-05,7.34682118041234e-06,0.000183341141842922,1.57050812218971e-05,3.28281555850462e-06,3.85981351248257e-05,0.000115794405374477,7.69746444104562e-06,0.000260537412092573,2.13590672042093e-05,0.000463177621497908,0.00157287400633665
"16",0.694253306197268,0.0028968842992404,0.13115893396216,0.024573570262522,0.017980661167699,0.000599355372256634,0.0039957024817109,0.0111879669487905,0.035561752087227,0.0486476777148302,0.0010988181824705,2.91513818203194e-06,1.99785124085545e-05,0.00337636859704571,7.49194215320793e-05,9.98925620427724e-06,9.98925620427724e-07,0.000654296281380159,0.000599355372256634,2.49731405106931e-05,0.00199785124085545,0.000183802314158701,5.09452066418139e-05,4.37529421747343e-05,2.48732479486503e-05,5.49409091235248e-06,0.0105886115765339,0.000209774380289822,4.93469256491296e-05,1.14276001529889e-05,4.99462810213862e-05,8.19119008750734e-06,6.99247934299407e-07,0.000312663719193878,0.00129860330655604,3.19656198536872e-06,3.01480297636937e-05,0.000159828099268436,0.000270708843135913,5.29430578826694e-05,0.000246734628245648,6.94253306197268e-05,0.0028069809934019,0.000562714234345325,1.99785124085545e-06,4.39527272988199e-05,5.39419835030971e-05,0.000139849586859881,0.0010988181824705,2.59720661311208e-05,8.49086777363565e-06,0.000197787272844689,1.59828099268436e-05,3.39634710945426e-06,5.45413388753537e-05,0.000159828099268436,7.96846212142128e-06,0.000240741074523082,2.19763636494099e-05,0.000509452066418139,0.00165821652991002
"17",0.697781485406057,0.00272115342498184,0.136057671249092,0.0231298041123456,0.0202142825855794,0.000583104305353251,0.000777472407137668,0.0104958774963585,0.0358609147792249,0.0481061051916432,0.0011662086107065,2.83609641846112e-06,8.74656458029876e-05,0.003168200059086,8.32968196184604e-05,4.85920254461042e-05,8.74656458029876e-05,0.000447046634104159,0.000155494481427534,5.83104305353251e-05,0.00180762334659508,0.000184649696695196,5.83104305353251e-05,4.08788661956044e-05,2.91552152676625e-05,5.51120244693748e-06,0.00693894123370369,0.000184649696695196,3.88736203568834e-05,1.11177494313175e-05,3.88736203568834e-05,9.71840508922085e-06,7.50923827043317e-07,0.000330425773033509,0.00117567905085892,3.25845546135618e-06,4.85920254461042e-05,0.000126339266159871,0.000262396937408963,4.85920254461042e-05,0.0002332417221413,8.74656458029876e-05,0.00263368777917885,0.00054745666414052,2.69887664752856e-06,5.83104305353251e-05,2.91552152676625e-05,1.94368101784417e-05,0.00103986934454663,1.94368101784417e-05,9.71840508922085e-06,0.000155494481427534,1.58171725944701e-05,3.3062458927167e-06,4.85920254461042e-05,0.000310988962855067,7.75240330715767e-06,0.000310988962855067,3.88736203568834e-05,0.000524793874817926,0.00152578959900767
"18",0.697498409359872,0.00289346867619068,0.134134309492283,0.022898642834754,0.0177859872318929,0.000546118260075724,0.00354497817943891,0.0108265549804486,0.0362162635629164,0.0440727016903215,0.00132218105070965,2.79600430649263e-06,2.49795893104071e-05,0.00329587160466752,8.21193048495603e-05,1.01558834329871e-05,2.27943697132464e-06,0.000662048627565482,0.000661090525354823,3.14257525096206e-05,0.00186829931078537,0.000182039420025241,6.14143517032524e-05,4.45517527956511e-05,2.67310516773907e-05,5.55699282182315e-06,0.0108073929362354,0.000241441757086109,5.52824975550338e-05,1.09605847975143e-05,5.22165704809245e-05,9.10197100126206e-06,7.40308489018257e-07,0.000297969787515,0.00115905921528519,3.73659862157074e-06,2.62520005720611e-05,0.000158086864758762,0.000275933436669839,3.54497817943891e-05,0.00025198088140336,7.59775053052717e-05,0.00273059130037862,0.000539717613474349,2.66072432518947e-06,3.13299422885547e-05,5.70070815342203e-05,0.000101558834329871,0.00112097958647122,2.50064676982042e-05,8.91035055913023e-06,0.000188746135499855,1.69584091286672e-05,4.02402928476849e-06,5.63364099867589e-05,0.000133176207281624,7.64281245566465e-06,0.000272101027827203,2.56771392456656e-05,0.000732948191154261,0.00178207011182605
"19",0.709276227712693,0.00280188126071606,0.130287478623297,0.0228153188372593,0.0185762406788409,0.00528454819208625,0.00280188126071606,0.0117078609822778,0.0232155875887902,0.0458307720502841,0.00108572898852747,2.92023424167021e-06,1.00067187882716e-05,0.00367046445153803,8.57679672978261e-05,1.30087344247531e-05,2.20147813341976e-05,0.000728489127786175,0.000493440847152501,3.00045784923255e-05,0.00160507769363877,0.00028919417298105,6.80456877602471e-05,4.20916101610652e-05,2.26951840650662e-05,5.6747020283098e-06,0.00954764136006523,0.000205137735159568,4.77192014795964e-05,1.14475771586282e-05,1.10073906670988e-05,8.21223168897394e-06,7.73201312319205e-07,0.00042328420474389,0.00121055765212504,3.35512331360468e-06,3.02007326367854e-05,0.000130087344247531,0.000258466008369891,4.20282189107409e-05,0.000242162594676173,6.92031293657535e-05,0.00253970522846334,0.000340228438801235,2.00134375765433e-05,4.42168280434783e-05,5.34757637643231e-05,0.000146098094308766,0.000998670535069509,2.48649824387568e-05,7.61876948742208e-06,0.00022214915709963,1.10073906670988e-05,3.40433153275221e-06,4.80322501837038e-05,0.000195131016371297,7.98239208139587e-06,0.000239160579039692,2.21496897092158e-05,0.000531356767657224,0.00153102797460556
"20",0.69752605377509,0.00282075417558207,0.134285139360477,0.0231694545016401,0.0178879136671463,0.0005603195900562,0.0035486907370226,0.0110339857734144,0.0335425505021677,0.0456444958361166,0.00125952181354513,2.81202741210934e-06,1.83082636177197e-05,0.00343039044626747,9.37575815791643e-05,1.41326947224503e-05,9.96997373147403e-07,0.000623765753431782,0.000790146114027901,2.87471858558931e-05,0.00151284073051683,0.000172804312742687,8.07811982430963e-05,4.12417727809685e-05,2.07814851941485e-05,6.18626591714527e-06,0.0109464144577524,0.000247643355250208,5.50211501353575e-05,1.10233967922683e-05,4.31290130033198e-05,7.82758569059348e-06,7.44550986456814e-07,0.000286829463344275,0.00119145095367977,3.12525271930547e-06,3.1413125996719e-05,0.000134902995077934,0.000273339163836481,5.77673896780154e-05,0.000273017966229152,7.52565993970476e-05,0.002656304212606,0.00139720959187861,1.44217725690459e-06,4.27835212961449e-05,5.52459884604873e-05,0.000144538923297787,0.00101241485829917,2.39436313778071e-05,8.4699809052503e-06,0.000225480720344547,1.88864193109108e-05,3.16700840825818e-06,5.77673896780154e-05,0.000166540959399783,6.60061083059893e-06,0.00018629461225048,2.04924073475529e-05,0.000627009849265799,0.00158992815627565
"21",0.702839707636642,0.00279977356064047,0.136126921396657,0.0240394350551544,0.017922188636337,0.000579263495304925,0.00289631747652462,0.0115852699060985,0.0328249314006124,0.0424793229890278,0.00144815873826231,7.72351327073233e-06,2.22051006533555e-05,0.00295424382605512,8.01314501838479e-05,8.68895242957388e-06,1.93087831768308e-06,0.000608226670070171,0.000476067256902749,2.51014181298801e-05,0.00173779048591477,0.000154470265414647,5.40645928951263e-05,2.99286139240878e-05,1.54470265414647e-05,5.79263495304925e-06,0.00907512809311049,0.000222051006533555,4.05484446713448e-05,1.35161482237816e-05,2.70322964475632e-05,5.79263495304925e-06,7.45977618013548e-07,0.000289631747652462,0.000994402333606788,1.93087831768308e-06,2.79977356064047e-05,0.000212396614945139,0.000202742223356724,4.24793229890278e-05,0.000222051006533555,5.79263495304925e-05,0.00221085567374713,0.000543850659113032,1.93087831768308e-06,3.18594922417709e-05,4.24793229890278e-05,0.000115852699060985,0.00103301989996045,2.41359789710385e-05,5.79263495304925e-06,0.000144815873826231,1.54470265414647e-05,1.93087831768308e-06,3.28249314006124e-05,0.000134275398987605,4.82719579420771e-06,0.000144815873826231,1.54470265414647e-05,0.000617881061658587,0.00171848170273794
"22",0.696096376268704,0.00269763686800876,0.137772168616162,0.0232189458996468,0.0178851089897502,0.000568430625758988,0.00360284939347549,0.0111095224470522,0.034683902588684,0.0452817617130042,0.00119026738018853,2.8115865093933e-06,2.51188011950621e-05,0.00335277725023946,8.25769578178539e-05,1.201949814182e-05,2.2921403313674e-06,0.000585035928431282,0.000475082309919113,2.31226017257894e-05,0.00188834580760613,0.000170529187727697,6.9772130076715e-05,4.04645530201314e-05,2.18508064986741e-05,5.78065043144734e-06,0.00919241999885996,0.000218946765777294,4.59438017692438e-05,1.10216684145274e-05,4.86538077980151e-05,7.90669443541812e-06,7.44434247000169e-07,0.000290959405049516,0.0011655186816832,3.75742278044077e-06,2.90771100632033e-05,0.000146002010008771,0.000299630380696687,5.2776103362872e-05,0.000244728935934326,6.66284170482394e-05,0.0026012926941513,0.000542725473420307,2.67555260932394e-06,4.14279947587059e-05,5.92516669223352e-05,0.000109627162796816,0.00108276308521255,2.6012926941513e-05,7.80387808245391e-06,0.00019654211466921,1.56804785598538e-05,3.27767289158075e-06,5.78065043144734e-05,0.000133997593389149,7.68540604328517e-06,0.000237594911830422,2.45677643336512e-05,0.000527995926324092,0.00163200455471378
