"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Br","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"26",0.745579168814712,0.000543876138740451,0.116370739340845,0.00684533760828499,0.00605874226999252,0.00101273487903394,0.000703288110440238,0.00271938069370226,0.0372273839793033,0.012752957735983,0.000290692418981965,2.96062028723069e-06,4.12636028615092e-05,0.000312962855500722,0.000150034796893918,0.000412708839810669,2.47087947896111e-06,4.08310130076282e-05,2.12493114720831e-06,0.000159411971699787,0.00103148922864568,5.61907491407669e-06,0.000140657622088048,0.00225052195340876,2.85701838106062e-05,1.32883138028238e-05,2.59459286536615e-06,4.40125982975016e-07,0.0300069593787835,0.000553253313546321,2.15113495578287e-05,4.02978429142926e-05,2.53183719758486e-05,0,0.000271938069370226,0.00535528124422694,3.19712173831476e-07,3.75086992234794e-05,0.00128467294840417,1.31280447282178e-05,0,0.000196920670923267,2.81315244176095e-05,0.0235554631123451,0,7.49030032317411e-05,0.000103148922864568,2.50596595270288e-06,1.40657622088048e-05,0.00121903272476308,0.000346955467817184,0.00126591859879243,3.80889992972471e-06,5.62630488352191e-05,0.00011678255105284,3.70065295809764e-07,2.81315244176095e-05,1.87543496117397e-05,0.000187543496117397,0.000140657622088048,0,0.000290692418981965,3.75086992234794e-05
"27",0.744246307667094,0.000472237504864907,0.116170426196767,0.00717801007394659,0.0061024037440569,0.0010389225107028,0,0.00283342502918944,0.0377790003891926,0.0122781751264876,0.000282186244709875,2.98195558094761e-06,4.15609632121985e-05,0.000141671251459472,9.44475009729814e-05,0.000651687756713572,2.48868552442061e-06,4.11252559603751e-05,2.14024416466936e-06,7.36690507589255e-05,0.00100034821230928,3.77790003891926e-06,0.000160560751654068,0.00394436011868393,2.87760708221134e-05,1.5111600155677e-05,2.83342502918944e-06,9.44475009729814e-07,0.0276698339001432,0.00040612425418382,1.98339752043261e-05,3.87234753989224e-05,1.0389225107028e-05,1.88895001945963e-06,1.88895001945963e-05,0.00673410681937357,3.22016134647725e-07,1.88895001945963e-06,0.00191728426975152,4.62792754767609e-05,0.000132226501362174,5.00571755156801e-05,1.13337001167578e-05,0.0245563502529752,0,8.21693258464938e-05,2.85638397013086e-05,2.52402484390082e-06,2.92787253016242e-05,0.00145449151498391,0.000358900503697329,0.00111448051148118,4.72237504864907e-06,4.15569004281118e-05,0.000132226501362174,3.72732119317862e-07,4.34458504475715e-05,2.44649806457535e-05,5.25837658757278e-05,6.04464006227081e-05,0,0.000311676753210839,5.29833483446689e-05
"28",0.72624429754765,0.000548246827539746,0.132310234379592,0.0074927066430432,0.00502559591911434,0.000895469818314919,0.00118786812633612,0.00274123413769873,0.0381031545140124,0.0127010515046708,0.000365497885026497,2.88493196445477e-06,4.02086979465665e-05,0.000304961953214746,0.00347222990775173,0.000402157929241425,4.56872356283122e-05,3.97871672618168e-05,1.07365003726534e-05,0,0.000967799973854457,0.000264985966644211,0.000237573625267223,0.00429460014906134,2.78397864329516e-05,1.29485977681153e-05,2.52826204168271e-06,4.28874152537606e-07,0.026769543040715,0.000667033640173358,2.09614114331388e-05,3.92676276736469e-05,1.11151863009721e-05,0,0.000292398308021198,0.00521837336140352,3.11538725073892e-07,6.09617514855424e-06,0.00145285409298033,4.64319850644851e-05,1.82748942513249e-05,6.3962129879637e-06,1.14080664062583e-05,0.023062916545172,0,7.29881063062755e-05,2.76344606567483e-05,2.44190087799145e-06,2.55747582563812e-05,0.00197368857914309,0.000310673202272523,0.00119700557346178,3.71152531922652e-06,4.56807474090092e-05,0.000118786812633612,3.60604568381049e-07,0.000127924259759274,0.000274123413769873,4.56872356283122e-05,8.22370241309619e-05,0,0.000274123413769873,5.12594339768145e-05
"29",0.746857889051978,0.000552188163584796,0.114930010996971,0.00673856742001785,0.00604707768717347,0.000973348627335912,0.00102950335583606,0.00280773642500744,0.0385595802367688,0.0129155875550342,0.000299491885334127,2.954920358269e-06,4.11841601832203e-05,0.000312360324317748,7.48729713335317e-05,0.000411914272848155,2.46612242262271e-06,4.07524031721889e-05,2.12084012728258e-06,6.96318633401845e-05,0.000991278782553615,4.77315192251264e-06,0.00014104195974954,0.00387467626651026,2.90132763917435e-05,1.98413374033859e-05,3.55646613834275e-06,4.21160463751116e-07,0.0274189716385622,0.000538898211173094,2.96684148909119e-05,4.02202595636308e-05,1.02950335583606e-05,1.77823306917138e-06,4.11801342334424e-05,0.0053449709985012,3.74364856667658e-07,6.2440682400775e-06,0.00136830355112029,4.88546137951294e-05,2.90132763917435e-05,6.97254545543514e-05,1.18860841991982e-05,0.0238376822483132,0,7.47587963574993e-05,0.00019017734718717,2.50114134619308e-06,3.41607931709238e-05,0.00115609420188854,8.59167346052276e-05,0.00127190460052837,5.52188163584796e-06,4.83866577242948e-05,0.000116557715653368,5.1475167791803e-07,4.15544990901101e-05,1.26348139125335e-05,5.21070271111355e-05,8.40449103218893e-05,3.74364856667658e-06,0.000240529420408971,4.69827895117911e-05
"30",0.743172042669561,0.000463526503255511,0.116335881787068,0.00675821641746535,0.0059898374012992,0.00101975830716212,0.00105684042742257,0.0027162653090773,0.0393812117165882,0.0129045778506334,0.000241033781692866,2.92694974257775e-06,1.66869541171984e-05,0.000309403591299806,7.73996555136053e-05,0.000543716588318715,8.89043833244071e-07,4.03666500318601e-05,6.48937104557716e-06,5.98876242206121e-05,0.000981895559147237,2.03488134929169e-06,7.97265585599479e-05,0.00374529414630453,2.22492721562645e-05,1.4211722589814e-05,2.22214605660692e-06,2.76261795940285e-07,0.0271594297811293,0.000543253061815459,2.2879668200692e-05,4.91338093450842e-05,8.7550885934901e-06,1.4211722589814e-06,1.62512392041382e-05,0.00639666574492606,4.59818291229467e-07,6.18496328565652e-06,0.00142395341800093,4.25795445890513e-05,6.30396044427495e-05,4.91801619954097e-05,9.41885854615199e-06,0.0243648071171227,0,7.64818730371594e-05,2.31763251627756e-05,2.47746610121124e-06,2.73944163424007e-05,0.00173080796315608,0.000339301400383034,0.00103922642029886,4.20603949054051e-06,4.11333418988941e-05,0.000129138483806985,4.57037132209934e-07,4.0456593204141e-05,1.94681131367315e-05,5.7023030430493e-05,5.39174028586811e-05,3.41619032899312e-06,0.000272553583914241,3.70821202604409e-05
"31",0.750299428331399,0.000572529132645097,0.117368472192245,0.00629782045909606,0.00616533680376671,0.000954215221075161,0.00162216587582777,0.00276722414111797,0.0403633038514793,0.0130727485287297,0.000333975327376306,3.01270798549156e-06,4.19895744102002e-05,0.000318468970166791,7.46196302880776e-05,0.000419969836301969,2.51435091813695e-06,4.15493737830373e-05,3.81686088430064e-07,7.47150518101851e-05,0.00101066463456128,4.96191914959084e-06,6.69859085194763e-05,0.00399816177630492,1.90843044215032e-05,1.36452776613748e-05,2.29011653058039e-06,4.19854697273071e-07,0.0279551882264108,0.000400770392851568,2.39508020489865e-05,4.10068233571197e-05,8.58793698967645e-06,1.2023111785547e-06,1.7557560067783e-05,0.00199430981204709,3.05348870744051e-07,3.24433175165555e-06,0.00135498561392673,5.0668828239091e-05,9.82841677707416e-06,4.82832901864031e-05,1.24047978739771e-05,0.0209927348636535,0,6.77492806963364e-05,1.39315422276973e-05,2.55005468605359e-06,2.67074854365162e-05,3.31112681713081e-05,7.17569846248521e-05,0.000413175190725545,3.89319810198666e-06,4.81878686642956e-05,0.000129773270066222,3.62601784008561e-07,3.95999316746192e-05,1.64125018024928e-05,4.96191914959084e-05,4.62794382221453e-05,2.61454970574594e-06,0.000176529815898905,3.20616314281254e-05
"32",0.746586597518559,0.000564882671514672,0.116742418779699,0.00706103339393341,0.00608299512796731,0.00112976534302934,0.00122391245494846,0.00273026624565425,0.0416130234682475,0.0130864485567566,0.000282441335757336,2.97247150983494e-06,4.14287791068638e-05,0.000314215630969227,6.30785649858051e-05,0.000254197202181603,2.48077029233551e-06,4.0994457616313e-05,2.13343714581708e-06,6.59029783433785e-05,0.000997166617773274,3.01270758141159e-05,0.000139116534037944,0.00393181513240091,3.48344314100715e-05,8.47324007272009e-06,2.6049788975593e-06,4.41887786412171e-07,0.027581830351713,0.000499067508882732,1.60050090262491e-05,4.0459153268379e-05,1.14524623156551e-05,0,1.22391245494846e-05,0.00583712093898495,3.20991966501178e-07,6.59029783433784e-06,0.00136140774682795,4.78409038583159e-05,1.88294223838224e-05,4.98979693171294e-05,1.17542294905788e-05,0.0173897822021185,0,6.2137093866614e-05,2.84729927790041e-05,2.51599721556771e-06,2.82441335757336e-05,0.00197708935030135,0.000244782490989691,0.00106693751490547,2.82441335757336e-06,3.76588447676448e-05,0.000131805956686757,3.71546649638779e-07,3.76588447676448e-05,2.43871700916001e-05,5.24165238892531e-05,7.34347472969074e-05,1.88294223838224e-06,0.000254197202181603,5.28148354913258e-05
"33",0.744133304228543,0.000523017166885165,0.115585840514566,0.00701533841995863,0.00615985667344859,0.00103869340743964,0.000937350489393902,0.00269211789254526,0.0392502170294913,0.0128920966872731,0.000298785235329586,3.01003010545087e-06,4.19522514954765e-05,0.000318185895370662,8.83965670612881e-05,0.00041959654129703,2.51211600849042e-06,4.1512442145689e-05,2.16039414196208e-06,7.32366188524744e-05,0.0010097662937112,5.71285170513213e-06,0.000147771893669706,0.00386876351297849,5.72020233560152e-06,1.9463973806747e-05,3.16618405367517e-06,4.94612367125915e-07,0.0279303399367837,0.000367395112681609,2.92521860206865e-05,4.09703739719391e-05,1.03213874131017e-05,1.78232969436383e-06,1.95552767337e-05,0.00544465558038767,3.69365051633518e-07,6.36052113233028e-06,0.00166018676957316,5.02152708584741e-05,0,6.56757518939315e-05,1.22124233871451e-05,0.0243266465558165,0,7.61530601167083e-05,2.76143513082545e-05,2.54778804070352e-06,3.50494508121377e-05,0.00117765554752894,9.26272610177874e-05,0.00133885971872705,5.2694069175838e-06,5.07588254230621e-05,0.000133543009297746,5.19956794202721e-07,4.17750061230607e-05,1.81139740627381e-05,5.30788316751597e-05,7.78235878388829e-05,3.22667265253978e-06,0.000266942775661404,5.44618086219267e-05
"34",0.743866198672435,0.000463179451228166,0.114220052672866,0.00676241998793123,0.00598535268424638,0.00101899479270197,0.00120426657319323,0.00259380492687773,0.0389997097934116,0.012876388744143,0.0002779076707369,4.63179451228167e-06,3.24225615859717e-05,0.00339047358299018,6.85505587817686e-05,0.000407709694866431,5.558153414738e-07,4.03364266732554e-05,2.09919184197246e-06,6.20660464645743e-05,0.00098116039332166,3.70543560982533e-06,0.00011116306829476,0.00389997097934116,5.558153414738e-05,1.31273523686192e-05,2.56316454458872e-06,4.3479473399177e-07,0.0271390949456866,0.000536361804522217,1.6674460244214e-05,4.4465227317904e-05,9.1709531343177e-06,0,0,0.00648451231719433,3.15839498125877e-07,6.18033247375631e-06,0.00172302755856878,4.70729757794215e-05,2.779076707369e-05,7.87405067087883e-05,1.15655540655008e-05,0.0231126546162855,0,6.35482207085045e-05,2.80159526965276e-05,2.47561117031287e-06,2.59278162304549e-05,0.00114429347405153,7.72583324648582e-05,0.00126911169636518,3.7627626993336e-06,4.63113673340429e-05,0.000115367963228798,3.65582692399975e-07,3.6127997195797e-05,2.39957144298598e-05,5.97501492084335e-05,9.88114762594709e-05,0,0.000314962026835153,0.000107457632684935
"35",0.786814652787471,0.0004613368192723,0.104506912120868,0.00617626435597201,0.00608320572047906,0.000480166893528312,0.000357771410864232,0.00158172623750503,0.0162880142314506,0.0109214430684871,0.000310696225224202,1.88300742560122e-07,2.25960891072147e-05,1.88300742560122e-05,1.88300742560122e-05,7.53202970240489e-07,9.41503712800612e-08,1.88300742560122e-05,1.88300742560122e-07,2.82451113840184e-07,0.00286217128691386,1.50640594048098e-06,6.59052598960428e-05,0.00363420433141036,4.70751856400306e-05,1.41225556920092e-06,1.88300742560122e-07,1.88300742560122e-08,0.027582785231145,0.000282451113840183,1.12980445536073e-05,1.50640594048098e-06,1.6947066830411e-06,9.41503712800612e-08,1.88300742560122e-06,0.00310696225224202,1.88300742560122e-07,1.78885705432116e-06,0.00130869016079285,2.44790965328159e-05,8.4735334152055e-06,2.82451113840183e-05,2.82451113840184e-07,0.0236317431912954,9.41503712800612e-05,2.54206002456165e-05,1.50640594048098e-06,2.82451113840183e-06,7.53202970240489e-06,0.00160055631176104,3.76601485120245e-05,0.00141225556920092,2.82451113840184e-07,8.4735334152055e-06,1.50640594048098e-05,9.41503712800612e-08,2.44790965328159e-05,9.41503712800612e-07,3.76601485120245e-06,2.25960891072147e-05,1.88300742560122e-07,6.59052598960428e-05,8.4735334152055e-06
"36",0.746784032451794,0.000443907923920725,0.112269684073262,0.00675439655858024,0.0060868772908784,0.00101652054366492,0.00102903207399905,0.00288234540978541,0.039611821472076,0.012973416318419,0.00028146827328421,2.97436853891469e-06,4.14552189225001e-05,0.000314416163148355,3.35613137656152e-05,0.000687194395124997,2.48235351806843e-06,4.1020620248301e-05,2.13479870379738e-06,5.97626903019288e-05,0.00099780300875802,2.55144490615788e-06,0.000109751383963345,0.00408388196979486,2.8702855358991e-05,1.33500208320586e-05,2.60664139313056e-06,4.42169798864784e-07,0.0275994330550785,0.000499386013391178,2.16112419516825e-05,4.04849742695352e-05,1.1459771268483e-05,0,2.0823715734104e-05,0.0066054259043025,3.2119682333254e-07,7.53657572280482e-06,0.00136227659622704,4.78714358871413e-05,0,6.164683423263e-05,1.17617310309905e-05,0.0238047650829609,0,7.78975756349279e-05,2.18835466951234e-05,2.51760292309652e-06,2.63676084168957e-05,0.0011096822691859,0.000352491927035351,0.00106761843362424,3.82658734310187e-06,4.74961282530929e-05,0.000144509914184926,3.7178377043086e-07,4.44932738635378e-05,2.44027339651927e-05,5.24499760753375e-05,6.18529124750505e-05,0,0.000256891249051542,5.28485418795747e-05
"37",0.751724405057092,0.000561341129385503,0.110909189458588,0.00842011694078256,0.00572670727574805,0.00127040360860929,0.00150675776835056,0.00292488272679815,0.0364259570027142,0.00945416638965062,0.000264813356912,2.79837051719188e-06,0.00195878509885573,0.00220104811259052,0.000116670322102282,0.000756185589822209,2.33546879188849e-06,3.85933662214082e-05,2.00847933760954e-06,0,0.000938761449747124,5.31113484605379e-06,0.000524351703385996,0.00370152430701365,0.000270536880093845,1.25600792946666e-05,2.45240235969217e-06,4.16005922785671e-07,0.0259663315900739,0.000469836564732418,2.03324710863018e-05,0.000514070297437251,1.0781678743545e-05,0,0,0.0056130863068854,3.0219110674074e-07,8.86328099029743e-05,0.0028916749673545,4.50388084225428e-05,0,0.000535741019458528,1.10657710763289e-05,0.0163712431401904,0.00265898429708923,7.07981218655008e-05,2.68052976337548e-05,2.36863243468817e-06,2.48073959354159e-05,0.00300964523733536,0.00033922730776865,0.00100444578712319,3.60016220663199e-06,4.43101114090986e-05,0.000110382560437836,3.49784745344226e-07,3.42748909877299e-05,2.29587861670933e-05,4.93464292525767e-05,0.0001261540327619,0,0.000160602651544189,4.97214112970496e-05
"38",0.746806527225536,0.000565975296968591,0.118769457791828,0.00687563078414228,0.00608555446766072,0.000978544315542223,0,0.00273141496904282,0.0402177307510788,0.0124326474452984,0.000282560169211327,2.9737221378829e-06,3.5790954766768e-05,0.000314347833037405,7.25237767642405e-05,0.000622574239495623,2.48181404360373e-06,4.10117054918052e-05,2.13433476126076e-06,7.06400423028317e-05,0.00099758616243049,5.64394141946591e-06,0.000139175065478473,0.0036638635274402,2.86966175457958e-05,1.90257180602293e-05,3.57909547667681e-06,4.42073704850047e-07,0.0275934350417959,0.000518968844118137,2.56187886751603e-05,4.04761759216515e-05,1.14572807876044e-05,1.97792118447929e-06,0,0.00678144406107184,3.21127019622847e-07,6.28379844621168e-06,0.000176129172141727,4.80352287659255e-05,0,7.19342345784574e-05,1.30919545067915e-05,0.0197792118447929,0,7.35598307180154e-05,2.82560169211327e-05,2.51705578809767e-06,3.2588606182373e-05,0.00116345028116018,8.75936524555113e-05,0.00106738641474425,5.27445649194477e-06,4.97305897811935e-05,0.000117299357463064,3.71702972974302e-07,4.46445067353896e-05,2.4397430670659e-05,5.2438577447962e-05,7.8174980148467e-05,0,0.000282560169211327,5.28370566343697e-05
"39",0.737882551017877,0.000488663941071442,0.11874533768036,0.0067435623867859,0.00631467139492243,0.00107506067035717,0.000977327882142884,0.00283425085821436,0.0390931152857154,0.0131939264089289,0.000292001886837695,3.08568072479269e-06,3.22518201107152e-05,0.000326182812081572,8.79595093928596e-05,0.000635263123392875,8.79595093928596e-07,4.25557679094499e-05,2.21469099253706e-06,6.54809681035732e-05,0.00185692297607148,5.85643192013349e-06,0.000144414910676364,0.00386044513446439,2.97770253984963e-05,1.91556264900005e-05,3.42064758750009e-06,4.58717474849427e-07,0.0264855856060722,0.000537530335178586,2.70719823353579e-05,5.8639672928573e-05,1.18886395048389e-05,1.85692297607148e-06,1.75919018785719e-05,0.00664582959857161,3.33217230364972e-07,6.52037912249661e-06,0.0018960160913572,4.88663941071442e-05,0,7.46425088826515e-05,1.20211329503575e-05,0.0250195937828578,0,7.13449353964305e-05,2.5410524935715e-05,2.61182120199379e-06,3.32291479928581e-05,0.0016614573996429,0.000390931152857154,0.00147576510203576,4.98437219892871e-06,4.78890662250013e-05,0.000140735215028575,3.85697333467579e-07,4.51525481550012e-05,2.53159771035349e-05,5.8639672928573e-05,7.81862305714307e-05,3.90931152857154e-06,0.000273651807000008,5.96170008107159e-05
"40",0.744103696990073,0.000517065108458042,0.1157285724567,0.00723891151841258,0.00460658005717164,0.00103413021691608,0.000658082865310235,0.0027263432991424,0.0389209008912053,0.0128796217925003,0.000235029594753655,2.96820055393105e-06,2.36909831511684e-05,0.000313764154445485,7.42693519421551e-05,0.000648681681520088,2.47720583074481e-06,4.09355552785768e-05,2.13037174520908e-06,6.85346298301659e-05,0.00107173495207667,5.63346179328633e-06,0.000230329002858582,0.00318700130485956,2.86433338913162e-05,1.64520716327559e-05,2.89556460736503e-06,3.94849719186141e-07,0.0282035513704386,0.000540568067933407,2.41610423406758e-05,4.95442385740705e-05,8.74310092483597e-06,1.52299177400369e-06,1.79562610391793e-05,0.00696627718849834,3.76047351605848e-07,6.27213073852128e-06,0.00141957875231208,4.56897532201106e-05,4.51256821927018e-05,6.42100852866986e-05,1.1187408710274e-05,0.0240388269514039,0,7.51154584832682e-05,2.8432081740426e-05,2.51238213864386e-06,3.15879775348913e-05,0.00192724267697997,8.08501805952574e-05,0.00134436928199091,4.4561611165293e-06,5.06723806288881e-05,0.000117081556935745,4.60658005717164e-07,4.15532323524462e-05,2.43521297126638e-05,5.76292566335963e-05,7.62436005380857e-05,3.13999538590883e-06,0.000274514566672269,4.67238834370267e-05
"41",0.44572504341707,0.000335131611591782,0.0960710619896441,0.00379815826470686,0.00360889803023049,0.00122881590916987,0.00888098770718222,0.00161980278936028,0.0371996088866878,0.00832243502119591,0.000670263223183563,1.67565805795891e-06,3.09438188036412e-05,0.000186416748298696,0.00210239231005244,0.000245830578803161,1.4717827045927e-06,2.43210481398686e-05,1.26571811273711e-06,0,0.000156618173150559,4.88175047552029e-05,0.000148630869740955,0.0122881590916987,3.01618450432604e-05,7.91520209493162e-06,1.54547275058154e-06,2.6216163722273e-07,0.0163636516440398,8.36153370921496e-05,1.28132644676671e-05,2.40034646524266e-05,6.7944767047788e-06,0,0,0.00318988051849329,1.90436988893827e-07,3.72646205952307e-06,0.000457063662942592,2.83828837713399e-05,7.46226388477701e-05,0.000328764110971538,6.97350807670334e-06,0.000239339825945131,0.342839638658393,4.461607521419e-05,1.75944096085685e-05,1.49268201014685e-06,1.56333051465034e-05,0.000689957414770145,0.000129081525731435,4.57454649822782e-05,2.26877639635025e-06,2.7923668189012e-05,6.95616845343066e-05,2.20429894124902e-07,2.15996000172413e-05,0.000229006601254384,3.10974915869556e-05,0.011785461674311,0,0.00028502943565881,0.000207614033381109
"42",0.744984250205422,0.00065877839204623,0.115944997000137,0.00696422871591729,0.00608067472815512,0.000941111988637472,0.00122344558522871,0.00310566956250366,0.0394325923239101,0.0127050118466059,0.000282333596591241,2.97133764038608e-06,3.76444795454989e-05,0.000314095771282387,8.47000789773725e-05,0.000414202832946392,2.4798239856561e-06,9.41111988637472e-06,2.13262333172577e-06,1.88222397727494e-05,0.00065877839204623,5.63941579011558e-06,0.000122344558522871,0.00301155836363991,5.64667193182483e-05,1.3336417084585e-05,2.6039852106637e-06,4.41719225314385e-07,0.0275713090751672,0.000527022713636984,2.15892199727059e-05,3.76444795454989e-05,9.41111988637472e-06,0,3.76444795454989e-05,0.00537466719540359,3.20869521935119e-07,9.41111988637472e-06,0.00126109006477421,6.5877839204623e-05,2.82333596591242e-05,0.00015998903806837,1.17497457598954e-05,0.0239042445113918,0.000376444795454989,9.41111988637472e-05,2.84621315624969e-05,2.51503747133915e-06,2.82333596591242e-05,0.00113874550625134,0.000367033675568614,0.00117638998579684,3.82268802874453e-06,3.76444795454989e-05,0.000122344558522871,3.71404920645429e-07,9.41111988637472e-06,1.88222397727494e-05,5.23965292501601e-05,0.000103522318750122,0,0.000282333596591241,5.64667193182483e-05
