"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"22",0.733100373512714,0.00265544809294919,0.121560512699452,0.0283247796581247,0.0178417285663924,0.000590099576210931,0.00472079660968745,0.0112118919480077,0.0435690187102404,0.0210468848848566,0.00068844950557942,2.12001850155242e-06,1.44408744219551e-05,2.07311849678656e-05,0.00395366716061324,1.31704881340252e-05,9.98249851521661e-07,2.7299217769034e-06,0.000452409675095047,0.000586909178371499,2.95049788105466e-05,0.000668779519705722,6.94244098594247e-06,7.86799434947909e-05,0.000112514181776467,7.29616868384446e-05,1.28559818623551e-05,0.00182930868625389,0.000147524894052733,5.90099576210931e-05,9.83499293684886e-06,9.83499293684886e-05,2.43301370520411e-05,6.53651974717149e-07,0.000236039830484373,5.7879050088836e-05,1.15378962689657e-05,4.09579824199347e-05,0.000167194879926431,0.000304884781042314,3.93399717473954e-05,4.91749646842443e-05,7.67353173864923e-05,0.000550759604463536,0.000157359886989582,4.98367722393298e-06,6.8844950557942e-05,6.56713220436137e-06,8.56442181282048e-05,3.603879887971e-05,0.000767129449074211,1.11332138464885e-05,1.78053183557711e-05,3.93399717473954e-05,1.6589586070655e-06,1.1665666290711e-05,1.32861227003531e-05,6.8844950557942e-05,1.25205215022496e-05,0.000767129449074211,7.43239571265168e-05,0.000550759604463536,0.00226204837547524
"23",0.728298725515713,0.00317033332162613,0.122004181087932,0.0275867773340267,0.0176963801843996,0.000546272818495579,0.00477013229007747,0.0115595230342368,0.0454577023962393,0.0221435588925886,0.000546272818495579,2.10274768287312e-06,1.43232312393463e-05,2.0562297509419e-05,0.00364832203780976,1.30631942060174e-05,9.90117567690342e-07,2.70768235588748e-06,0.000584286778753972,0.000582127898399909,2.92646152765489e-05,0.000419459485630534,6.88588410241897e-06,0.000117058461106195,0.000111597580326579,7.23673014295436e-05,1.27512500727379e-05,0.00334592101328542,0.000185342563418143,9.72535276959818e-05,1.40730839027112e-05,0.000204852306935842,2.41319305811255e-05,6.4832697178607e-07,0.000255996211285931,6.82841023119474e-05,1.14439023183204e-05,4.06243165168651e-05,0.000111142660066498,0.00033907739773579,4.87743587942481e-05,0.000224362050453541,7.61101899397694e-05,0.000485817782429369,0.000576159573656301,4.94307749066287e-06,6.85566865082886e-05,6.51363278939802e-06,8.49465139519725e-05,3.57452073094404e-05,0.00077063486894912,1.10425166579876e-05,1.76602665910697e-05,4.69862997639903e-05,1.64544383194532e-06,1.15706314562826e-05,1.31778867505533e-05,0.00010334160720734,1.24185225543738e-05,0.000634066664325226,7.37184739261955e-05,0.000536517946736729,0.00203876819759957
"24",0.731392621438805,0.00281410082528691,0.121182216788918,0.0285513979565568,0.0177259712835324,0.000576499821846972,0.00474879514267166,0.011207547384042,0.0445370540335338,0.0210862138228096,0.000576499821846972,2.10626380393781e-06,9.77118342113511e-06,2.0596680867917e-05,0.00360556668239886,1.30850378978184e-05,9.91773198208748e-07,2.71221002178175e-06,0.000586271005268107,0.000583101306756307,3.17501059034597e-05,0.000644898105794917,6.89739837126763e-06,6.83982839479458e-05,0.000111784188832274,7.24883108093296e-05,1.27725721454464e-05,0.00230433928368978,0.000156338934738162,9.74161507154397e-05,1.40966162871045e-05,7.32630707209643e-05,2.41722829211323e-05,6.49411075285919e-07,0.000283364319212918,5.75035303319989e-05,1.14630383023148e-05,4.06922466904217e-05,0.000127025384474756,0.000339644387865157,2.93135502634053e-05,6.83982839479458e-05,7.62374580110954e-05,0.000537415088162431,0.000577123002045763,4.95134308478568e-06,8.7940650790216e-05,6.52452459617302e-06,8.50885577309342e-05,3.58049788537898e-05,0.000693754022900593,1.10609814627498e-05,1.76897973026595e-05,4.88559171056756e-05,1.64819526986885e-06,1.15899793510997e-05,9.77118342113511e-06,0.000107483017632486,1.24392882549385e-05,0.000762152306848539,7.38417426764786e-05,0.000469016804214485,0.00256982123975853
"25",0.728699921340055,0.00292768148388933,0.125109588744871,0.0283985103937265,0.0177037572878158,0.000556259481938974,0.00478187975701925,0.0111251896387795,0.0451838842346921,0.0209817173012069,0.000585536296777867,2.10362425689296e-06,1.43292021756059e-05,2.0570869329962e-05,0.00258611864410225,1.30686398696842e-05,9.90530318751008e-07,2.70881110948282e-06,0.000283009210109302,0.000582370570498,9.75893827963112e-06,0.000292768148388933,6.88875462614226e-06,0.000243973456990778,0.000111644102094449,7.23974692413241e-05,1.27565656960175e-05,0.00230145151059354,8.783044451668e-05,9.72940698477625e-05,1.40789505598611e-05,7.31712582322074e-05,2.41419904773119e-05,6.48597240342043e-07,0.000156143012474098,5.7431467529005e-05,1.14486729465511e-05,4.0641251606473e-05,7.80715062370489e-05,0.000339218749187507,3.90357531185245e-05,0.000185419827312991,7.61419180523191e-05,0.000487946913981556,0.000576399757734334,4.94513811512183e-06,6.85852657861395e-05,6.51634813243439e-06,8.49819256696086e-05,3.57601084410961e-05,0.00154191224818172,1.10471199602739e-05,1.7667628639785e-05,4.7005886978375e-05,1.64612976936232e-06,1.1575454914185e-05,1.3183380226188e-05,0.000107348321075942,1.24236994732807e-05,0.000536741605379711,7.37492050022784e-05,0.000566018420218605,0.00190299296452807
"26",0.726528775257403,0.00296110708984094,0.121136199129857,0.0281593593056627,0.0248040788694469,0.000461471234780407,0.00444166063476141,0.0113252732202358,0.0434552079418216,0.0206316097883073,0.000499927171012107,2.07237811021364e-06,5.76839043475508e-06,2.0265320276561e-05,0.00353794613331645,1.11522215071932e-05,9.61398405792514e-07,2.66857583030874e-06,0.000583568832316056,0.000961398405792514,2.59577569563979e-05,0.000576839043475508,5.76839043475508e-06,0.000107676621448762,9.80626373908364e-05,6.97013844199573e-05,1.11522215071932e-05,0.00249963585506054,0.000153823744926802,9.59475608980929e-05,1.92279681158503e-05,6.7297888405476e-05,2.34581211013373e-05,6.38963312400245e-07,0.000264384561592941,5.65784102149246e-05,1.19213402318272e-05,4.80699202896257e-05,7.69118724634011e-05,0.000326875457969455,5.76839043475508e-05,6.7297888405476e-05,7.94115083184617e-05,0.000513386748693203,0.000567838213857345,2.88419521737754e-06,6.75665357216941e-05,6.41955766764851e-06,8.05651864054127e-05,3.84559362317006e-05,0.000667210493620005,8.65258565213263e-06,1.55746541738387e-05,4.80699202896257e-05,1.62167900917635e-06,1.20174800724064e-05,1.3747997202833e-05,9.61398405792514e-05,9.61398405792514e-06,0.000682592868112685,7.59504740576086e-05,0.000480699202896257,0.00233619812607581
"27",0.753327809828166,0.00276995123771355,0.111985171467562,0.0290844879959922,0.00346243904714193,0.000692487809428386,0.00237424391804018,0.0116733659303642,0.0480784393403137,0.0212692684324433,0.000494634149591704,5.55968784141076e-06,6.01475125903513e-06,2.86689953103352e-05,0.00350222741813509,9.85311225986675e-06,6.92487809428386e-07,1.82025367049747e-06,0.000629055926084746,0.000590351867450078,2.69179904207806e-05,0.000634714540756075,5.45086832850058e-06,0.000129030264262492,0.00011796035199463,7.94580297904114e-05,1.41960000932819e-05,0.00233299254109435,0.000151437191238996,0.000104466732393768,1.38695415545514e-05,7.19791614485848e-05,2.52659123611443e-05,6.57486163374403e-07,0.000265153582230129,5.46966442618507e-05,1.24449952037273e-05,5.01657954515907e-05,0.000126576878880517,0.000354504295012375,5.42514735272181e-05,4.13909856378338e-05,8.54727810494465e-05,0.000463363378654517,0.00058429922563782,1.61250732766896e-06,7.55108492766696e-05,5.58936589038626e-06,9.12995713316368e-05,3.4584819739452e-05,0.000549024120680808,1.24351025207354e-05,1.72627318207505e-05,3.98477270911077e-05,1.60261464467712e-06,1.21284293479886e-05,1.21284293479886e-05,9.14380688935225e-05,1.04268878733931e-05,0.000492388510552558,8.00318054039378e-05,0.000388752763530104,0.00229667539070121
"28",0.730418302490635,0.00280331118226683,0.122742201418002,0.0280331118226683,0.0176580075131461,0.000554822004823643,0.00489606084958408,0.0109991029026441,0.0447751091612063,0.0208301594793438,0.00052562084667503,2.0981881037545e-06,1.42921728738553e-05,2.0517710408875e-05,0.00371146720068869,1.46005790743064e-05,8.76034744458384e-07,1.36272071360193e-06,0.000613224321120868,0.000580865617513082,2.84224605979831e-05,0.000621011296627165,5.74289443589385e-06,0.000125564980039035,0.000117583330145081,7.73830690938239e-05,1.32378583607045e-05,0.00229550413533804,0.000148925906557925,9.88945889299686e-05,1.40425679544498e-05,7.42682788913052e-05,2.55996819769505e-05,6.46921145425317e-07,0.000273517514658673,6.83307100677539e-05,1.206981203476e-05,4.64298414562943e-05,0.0001206981203476,0.000348175142325293,5.03233292094427e-05,4.67218530377805e-05,8.12765568469722e-05,0.000513940383415585,0.000681360356800965,1.26538351977322e-06,8.0011173327199e-05,6.49950868677991e-06,9.02315786792135e-05,3.30946459017612e-05,0.000711534886887865,9.63638218904222e-06,1.82993924397973e-05,4.83765853328685e-05,1.94674387657419e-06,1.19724748409312e-05,1.29458467792183e-05,0.000103177425458432,8.66301025075513e-06,0.000698881051690133,7.87457898074258e-05,0.000511020267600724,0.0024889120462001
"29",0.731350219728521,0.00284966992474951,0.12267243477432,0.028399107811716,0.0177041297208392,0.000585548614674557,0.00481125778390928,0.011183978540284,0.0437209632290336,0.0205332380879211,0.000507475466051282,3.65967884171598e-06,1.31553255430217e-05,2.05713020782726e-05,0.00397197143620908,1.40726850393452e-05,9.95432644946747e-07,5.47487954720711e-06,0.000624585188986194,0.00058238282179747,2.86918821190533e-05,0.000722176624765287,1.3662801009073e-05,0.000214701158714004,7.65116856508088e-05,5.49439783436292e-05,7.12417481187377e-06,0.00230149992610954,0.000154194468530967,5.51391612151874e-05,2.33243531512032e-05,8.1976806054438e-05,1.71760926971203e-05,6.4861088484853e-07,0.000253737733025641,5.74326757118071e-05,9.36877783479291e-06,5.3899749980793e-05,8.78322922011835e-05,0.000341570025226825,5.85548614674557e-05,9.75914357790928e-05,3.39618196511243e-05,0.00053675289678501,0.000576411883426126,1.65905440824458e-06,5.9921141568363e-05,4.39161461005918e-07,4.518483476572e-05,2.92774307337278e-05,0.000692899194031559,9.42733269626036e-06,1.08326493714793e-05,3.08388937061933e-05,2.14701158714004e-06,8.78322922011835e-06,8.29527204122289e-06,0.000117109722934911,1.44435324953057e-05,0.00067338090687574,6.11898302334912e-05,0.000487957178895464,0.00233243531512032
"30",0.729219576688057,0.00294554831030587,0.123713029032847,0.0280808938915826,0.0178117983982039,0.000490924718384312,0.00451650740913567,0.0110948986354855,0.0458523686970947,0.0206188381721411,0.00039273977470745,2.1164620910803e-06,1.5709590988298e-05,2.06964076282975e-05,0.00332846959064564,1.31483941466904e-05,9.96575249991934e-07,3.9273977470745e-05,0.000520380201487371,0.00058592461623366,3.9273977470745e-05,0.000500743212751998,1.96369887353725e-05,8.83664493091762e-05,0.0001123254350207,7.28392908749442e-05,1.28344154710754e-05,0.00231549662952882,0.000137458921147607,9.7887828515464e-05,1.41648704822175e-05,5.89109662061174e-05,2.42893223355012e-05,6.52555449037629e-07,0.00023564386482447,5.77819558136201e-05,1.15185410156567e-05,2.94554831030587e-05,9.81849436768624e-05,0.000274917842295215,2.94554831030587e-05,0.000225825370456784,7.6606591016352e-05,0.000510561707119685,0.000579917365259143,2.94554831030587e-05,8.83664493091762e-05,6.55611559402221e-06,9.81849436768624e-05,0.000108003438044549,0.000687294605738037,3.9273977470745e-05,1.77754492670752e-05,4.90924718384312e-05,1.656175641842e-06,1.16460966984031e-05,2.16006876089097e-05,0.000117821932412235,9.81849436768624e-05,0.000697113100105723,7.41992759035647e-05,0.00047128772964894,0.00249389756939231
"31",0.736058836162053,0.00301823067738408,0.122676472693675,0.0279429743357816,0.00954150343173031,0.000584173679493693,0.00360240435687777,0.011391386750127,0.0478048794385672,0.0211276147416886,0.000486811399578077,2.09872885623611e-06,0.000155779647864985,2.05229983059901e-05,0.00402106216051492,1.07098507907177e-05,1.75252103848108e-06,1.46043419873423e-06,0.000631881196652344,0.000581015320260702,2.82350611755285e-05,0.000301823067738408,5.74437451502131e-06,0.000122676472693675,0.000117808358697895,7.36058836162053e-05,1.60647761860766e-05,0.00229609574080731,0.00015188515666836,9.25915281997503e-05,9.54150343173032e-05,6.64010749024497e-05,3.37847111307186e-05,8.76260519240539e-07,0.000273588006562879,5.84173679493693e-05,1.45069797074267e-05,4.98494873167951e-05,0.000105151262308865,0.00034174160250381,8.76260519240539e-05,6.81535959409308e-05,5.85147302292849e-05,0.000456629092804236,0.000575058402336206,1.46043419873423e-06,7.39953327358677e-05,6.50118376321627e-06,7.10744643383993e-05,3.31031751713093e-05,0.000668878863020278,8.76260519240539e-06,2.21985998207603e-05,4.77075171586516e-05,1.65515875856546e-06,1.44096174275111e-05,1.16834735898739e-05,0.000116834735898739,1.46043419873423e-05,0.000775003748128299,7.69162011333362e-05,0.000525756311544323,0.00237563962994102
"32",0.729054774620774,0.00275069209916584,0.122921856602328,0.0283225162487354,0.0176140117259566,0.000544701118119321,0.0048158958036931,0.0111755969154249,0.0454208882453152,0.0210986725431958,0.000761222239938587,2.09296036573097e-06,1.42565632278765e-05,2.04665895324062e-05,0.00377309901071601,1.51564785273486e-05,9.41818332577078e-07,8.44723659115524e-07,0.000639077140723951,0.00057941836248871,2.61670144978889e-05,0.000695489146005115,5.78684253830865e-06,9.93278509511702e-05,0.000109231507644249,7.13840039289348e-05,1.26417264846944e-05,0.00228978477479548,0.00016554641825195,8.85309232622454e-05,1.4007580211305e-05,7.25588494778196e-05,2.52543245673503e-05,6.45309309830541e-07,0.000271962180365814,6.33736933683566e-05,1.15445566745788e-05,3.56920019644674e-05,0.000102240691155017,0.000342647102645826,5.1654366281547e-05,4.7848255081854e-05,8.01613624098594e-05,0.000506834195469314,0.000573477817534161,4.92006975299971e-06,7.58212305061279e-05,6.48331484379921e-06,8.95795457356302e-05,3.40705209176595e-05,0.000690343128311652,1.06124478093479e-05,1.63216146088873e-05,5.24893804733163e-05,1.63778505255204e-06,1.1243563186848e-05,1.25252128765405e-05,9.92890130817856e-05,1.23607200801793e-05,0.000691314075046268,7.40055601123968e-05,0.000468578894125462,0.00235842961838116
"33",0.731808242223152,0.00295481120682296,0.122132196548682,0.0282676938786063,0.0178678113465465,0.000561414129296362,0.00477694478436378,0.0109328014652449,0.0441251806885562,0.0207821721546548,0.000571263499985772,2.12311775150977e-06,1.44619855016007e-05,2.07614918373955e-05,0.00345712911198286,1.31897420390065e-05,9.99709190582847e-07,2.73391264299464e-06,0.000581112870675181,0.000587767179490218,3.20041645922625e-05,0.000614600731019175,6.95259012375133e-06,7.68250913773969e-05,0.000112678665988664,7.3068349353256e-05,1.2874775991373e-05,0.00232277819594888,0.00013986106378962,9.81956573915508e-05,1.4209414898276e-05,7.68250913773969e-05,2.43657052209819e-05,6.54607546969599e-07,0.000226535525856427,5.79636633331959e-05,1.15547634918193e-05,4.10178587960961e-05,0.000122132196548682,0.000344727974129345,6.02665134619797e-05,6.16287834113955e-05,7.68474965627416e-05,0.000519061835331899,0.000581741037450858,4.99096284970106e-06,6.10660982743411e-05,6.57673267916354e-06,8.57694212050585e-05,3.60914839132647e-05,0.000667787332741988,1.11494894650803e-05,1.78313479079257e-05,3.84125456886984e-05,1.66138383467008e-06,1.16827203002526e-05,1.33055456512294e-05,0.000106373203445626,1.25388252225725e-05,0.000756431668946677,5.31866017228132e-05,0.000472769793091673,0.00247219204304187
"34",0.726120317279979,0.00291377437010097,0.121487934700223,0.0284601217544746,0.0217807054243428,0.000580818811315808,0.00348491286789485,0.0110355574150003,0.0471431268517997,0.0211030834778077,0.000513056616662297,2.08667600465968e-06,1.42137562103971e-05,2.04051361763727e-05,0.00351395380846064,1.29633498664284e-05,9.82549921286068e-07,2.68698705331624e-06,0.000658261319491249,0.000577678590316799,3.14548367636998e-05,0.000629220378925458,6.38900692447389e-06,0.000116163762263162,0.000106483448741231,7.08598949805286e-05,1.28748169841671e-05,0.00228290942515391,0.000145204702828952,9.33182223514065e-05,1.39655207947847e-05,7.83137363924147e-05,2.44911932104832e-05,6.43371692295094e-07,0.000281697123488167,5.69687598973454e-05,1.10355574150003e-05,4.17221512795189e-05,0.000143268640124566,0.000352363412198257,5.92320833058768e-05,4.40454265247821e-05,8.05402085024587e-05,0.000525641024240806,0.000571755882551174,4.90529666157858e-06,5.95339281598703e-05,6.46384792407901e-06,8.68324122917133e-05,3.54720002697994e-05,0.000719247294679409,9.87391979236873e-06,7.50224297949585e-05,5.45001651284666e-05,1.63286740920059e-06,1.1229163685439e-05,1.32620295250443e-05,0.000135524389307022,2.90409405657904e-06,0.00070375879304432,7.50224297949585e-05,0.000484015676096506,0.0023135949317413
"35",0.722902471872768,0.00255018073167944,0.138046973491739,0.0286631883891243,0.0191169440756483,0.00564833418256274,0.0049119067984877,0.010327178169611,0.0272932565911147,0.0214973912918432,0.000587200478526732,2.27154420507542e-06,1.5473018082339e-05,2.22129208040486e-05,0.0039095745927813,1.41118325037974e-05,1.06959852651331e-06,9.48414321698967e-06,0.00056588721194705,0.000628857786882096,3.42415650597508e-05,0.00155961466234941,7.43864337936097e-06,0.00048158371668492,0.000120555993929289,7.8176533275079e-05,1.37748472848718e-05,0.00248516284456252,0.000126455242893196,0.000739763170925194,1.52027903524137e-05,7.90120892886744e-05,2.60691035426268e-05,7.00370942148651e-07,0.000222350468753869,6.20158836954915e-05,1.23625531519363e-05,2.63448422694157e-05,0.000105379369077663,0.000339321568430075,0.000107486956459216,0.000127509036583972,5.90124466834913e-05,0.000557456862420837,0.000622410359263568,5.33987939713807e-06,7.40600240463905e-05,7.03650986623824e-06,9.17655328219446e-05,3.86146275106267e-05,0.000748193520451407,1.19289465532199e-05,1.90779314902006e-05,4.7209957346793e-05,1.77753062418094e-06,1.24994553781506e-05,1.42357319079094e-05,0.000111637278645941,1.34154103099246e-05,0.000712364534965002,7.9636170149168e-05,0.000590124466834913,0.00269771184838817
"36",0.720294697192387,0.00278165071484074,0.125704120399232,0.0299154816804851,0.018484292162385,0.000611351805459504,0.00433040862200482,0.0120843873545829,0.0457291150483709,0.0226200168020016,0.000723432969793746,2.19637022424897e-06,1.49609574488501e-05,2.14778113226254e-05,0.00374452980843946,1.36448186443725e-05,1.03420146976907e-06,2.82823895212653e-06,0.000633156686520893,0.000608046506560977,4.4323005895814e-05,0.000582414486667754,7.1924705628578e-06,0.00015569092645702,0.000157015522035516,0.000103318455122656,2.04802854828934e-05,0.00240291941579265,0.00017627310390749,0.000141527942963875,1.46996725755695e-05,0.000147539569050894,3.41338091381556e-05,6.77193021305709e-07,0.000356519994550467,9.39443941056104e-05,1.59970389095237e-05,4.29984103173184e-05,0.000150800112013344,0.000460857369348889,4.13681388360931e-05,4.88062524691837e-05,0.000104541158733575,0.000607683694626747,0.000601812448684096,9.48614218137997e-05,7.16090980132408e-05,6.80364516715476e-06,0.000117685222550954,3.73367235800678e-05,0.000760929213861929,2.36389364777675e-05,2.46578561535333e-05,6.51089672814371e-05,1.71870541938764e-06,1.67102826825598e-05,1.69140666177129e-05,0.000107801701696026,1.29714436923418e-05,0.000858236042897567,0.000101076831835971,0.000516286599710551,0.00233128821815224
"37",0.728420491680666,0.00309949659354468,0.118995066341656,0.0290747521509604,0.0241481430473287,0.000573154720520934,0.00395098533232197,0.0113758119656693,0.0439224658077717,0.0207247316032696,0.000536302132737862,9.116166451602e-07,1.4239798102781e-05,2.04425216747953e-05,0.00384042756897276,1.4372509235398e-05,7.37051755661438e-07,4.84902470829894e-07,0.000534750444831207,0.000578736990605845,2.63302041660632e-05,0.000679736283609344,5.14966424021347e-06,0.000125686720439108,0.000103284226286767,7.01750855785022e-05,1.06775524076743e-05,0.00228709208318547,0.000138003243198188,8.09399204309258e-05,1.31893472065731e-05,7.12709651625777e-05,2.17915170390954e-05,5.33392717912883e-07,0.000244099903815768,4.21477227645343e-05,1.00762733438452e-05,4.1963459825619e-05,0.000114146041633357,0.000311695308249455,9.0773742539356e-05,5.50752226368593e-05,6.96125987123395e-05,0.000475980265366623,0.000572803431484958,3.28763875222668e-06,7.34239321330624e-05,2.25867570912564e-05,7.81565802483622e-05,3.62610067686594e-05,0.000607194873973192,9.94050065201281e-06,1.57690283513881e-05,4.38933716595219e-05,2.01719427865236e-06,9.85321820726343e-06,1.080362705009e-05,9.95989675084601e-05,8.43730299244015e-06,0.000641525968907949,6.94380338228407e-05,0.000534944405819538,0.00224412863500075
"38",0.739626743792674,0.0029713244837943,0.120457413718363,0.0276672830091542,0.0180091169940327,0.000655199382348109,0.00406025071788449,0.0104236265373563,0.0403642528579911,0.0190901274584154,0.000553172205499654,2.13990819790233e-06,1.45763565449033e-05,2.0925681843097e-05,0.00400647473221511,1.35110054450875e-05,8.33890122988503e-07,1.02250812699781e-06,0.000642591757869593,0.000592415472460082,2.9136517987753e-05,0.000634706348107739,7.00757392843163e-06,0.000146844079752928,0.000124190064745073,8.06093785555552e-05,1.43945318849206e-05,0.00234114763530435,0.000175315471094964,9.59966367773669e-05,1.43217885143646e-05,7.44333380017194e-05,2.66050658286808e-05,6.59784439733904e-07,0.000289379727203748,0.00013132776710732,1.35010781817186e-05,4.4374867259031e-05,0.000113106813218789,0.00037922146069239,6.07431246451467e-05,4.39976312510124e-05,8.85511892506838e-05,0.000530443463591008,0.000586341673330203,5.03043333790906e-06,6.97682449848926e-05,6.62874405602154e-06,9.38126388362065e-05,3.63769094980881e-05,0.000686172444059111,1.12376639928637e-05,2.04501625399561e-05,4.77501368044607e-05,1.48908950533661e-06,1.33025329143404e-05,1.14957709811986e-05,0.000118849197052599,1.26379871614596e-05,0.000719031685810205,8.56722828736997e-05,0.000433374682369799,0.00240755991222823
"39",0.733571473460709,0.00293432447799113,0.119041743533493,0.0276262501806923,0.0174989424319322,0.000589372865237535,0.00469472624404433,0.0126363085672859,0.0445164610977287,0.0212019894892324,0.000578762224455844,2.07928741742977e-06,1.41634275645552e-05,2.03328848406402e-05,0.00381983068140857,1.46619763528814e-05,9.79070868579774e-07,2.67747286031994e-06,0.000625063202412312,0.000575633122479013,3.01920960424465e-05,0.000723452780569805,5.98054298604373e-06,0.000115596002357387,0.000107071011524331,6.94514669347013e-05,1.3697372645455e-05,0.00227482600665095,0.000156265800603078,8.84541599710015e-05,1.39160711109943e-05,6.32780032071723e-05,2.7105364178682e-05,6.41093615651108e-07,0.00026044300100513,5.67670425962686e-05,1.1285863376889e-05,4.39859290586442e-05,0.000103212596694626,0.000329894467939831,7.09948328665836e-05,6.41461465438561e-05,8.02550284578771e-05,0.000501593927861732,0.000569731386077829,4.88792778773724e-06,7.03196102713851e-05,6.44096046856539e-06,8.62355714439208e-05,3.54974164332918e-05,0.000760107721452009,9.54957670352143e-06,1.76522478459033e-05,4.6976200551666e-05,1.83274704411017e-06,1.11894030061463e-05,1.22504670843154e-05,0.000102188629341201,1.22799696324455e-05,0.000687762443395028,7.26346591692085e-05,0.000474681484424535,0.00183949927006216
"40",0.732634108533033,0.0029146032695917,0.122704797649811,0.0281744982727198,0.0176246730250784,0.00058292065391834,0.00476051867366644,0.0113669527514076,0.0424560542937191,0.0206936832141011,0.00058292065391834,2.09422717972293e-06,1.42651923515189e-05,2.04789774220252e-05,0.00360439271006173,1.30102610898426e-05,9.86105531475406e-07,2.6967106086679e-06,0.000581919201616908,0.000579769069220104,3.88613769278893e-05,0.000689789440470036,6.85798194484469e-06,8.7438098087751e-05,0.000111145377933267,7.20740632893601e-05,1.26995809793424e-05,0.00229117072143775,0.000145730163479585,9.68594485604537e-05,1.40160586320605e-05,6.80074096238063e-05,2.40341460527148e-05,6.45699898623442e-07,0.000254958893997479,5.71749160414524e-05,1.13975307034339e-05,4.04597035109037e-05,0.000106868786551696,0.000337703428781219,6.80074096238063e-05,6.80074096238063e-05,7.58017853135629e-05,0.000524628588526506,0.000573824928609569,4.92304774212297e-06,6.80074096238063e-05,6.48723902415778e-06,8.46023038284183e-05,3.56003648473777e-05,0.000728650817397925,1.09977714901595e-05,1.75887057669405e-05,5.8292065391834e-05,1.63877636087034e-06,1.15237463247112e-05,1.31244888909406e-05,0.000155445507711557,1.23682016997096e-05,0.000738366161629897,7.34197607261139e-05,0.0004566211789027,0.00242883605799308
"41",0.727962656008417,0.00293021329400946,0.123459653454265,0.0293998067165616,0.0177766273169907,0.000566507903508496,0.00449299371748117,0.011037136740769,0.0445392420689438,0.0207068406110002,0.000586042658801892,2.1054434360666e-06,1.43415938306685e-05,2.05886586746827e-05,0.00369206875045192,1.43580451406464e-05,1.0744115411368e-06,1.0744115411368e-06,0.000629995858212034,0.000582874194854736,4.27811140925381e-05,0.000718878994796988,5.95810036448591e-06,0.000139673500347784,0.000115255056231039,7.13995305973639e-05,1.32836335995096e-05,0.00230344176747687,0.000157254780111841,9.03482432319584e-05,1.31859598230426e-05,8.21436460087319e-05,2.51998343284814e-05,6.49158136418348e-07,0.000268602885284201,6.65158417740148e-05,1.21115482819058e-05,1.66045419993869e-05,0.000115255056231039,0.000343811693163777,6.97390763974252e-05,4.52229585042127e-05,8.33157313263357e-05,0.000693483812915573,0.000576898218631772,2.63719196460852e-06,8.1948298455798e-05,6.52198336162129e-06,8.91761579143546e-05,4.46369158454108e-05,0.000729623110208356,1.24045696113067e-05,1.73859322111228e-05,5.4501967268576e-05,1.95347552933964e-06,1.1134810517236e-05,1.45533926935803e-05,8.25343411145998e-05,1.0841789187835e-05,0.000723762683620337,7.77483260677177e-05,0.000601670463036609,0.00294974804930286
"42",0.731392808058473,0.0028466503064952,0.123780208154843,0.0282701823541592,0.0178073378212722,0.000566385250637148,0.00451537634823376,0.0110921201597916,0.0432887167298063,0.0209081556994302,0.000554606007989582,2.11593206925043e-06,1.44130389782249e-05,2.06912246638168e-05,0.00362211711412665,1.27608462015302e-05,9.96325679428008e-07,1.27608462015302e-06,0.000572274871960931,0.000585777884176153,2.58161734692496e-05,0.000576004965465994,6.18410238997233e-06,5.11415451615172e-05,0.000114258653681393,7.0675455885398e-05,1.20737237137555e-05,0.00231491676383418,0.000154897040815497,9.45284222467198e-05,1.41613231989448e-05,6.62582398925606e-05,2.24787213857724e-05,6.52392030739401e-07,0.000257081970783135,3.09205119498616e-05,1.07976390936025e-05,4.0879034041766e-05,8.0589651780433e-05,0.000325008936717435,5.58532422205437e-05,5.70311664853003e-05,7.50926718782354e-05,0.00050955040486264,0.000579772137586793,4.97407095890479e-06,6.62582398925606e-05,6.55447375767721e-06,8.2356538177568e-05,1.52148550864399e-05,0.000685650082443757,8.54976695502523e-06,1.38406101108904e-05,4.51537634823376e-05,2.16934385426013e-06,1.0159596783526e-05,9.39394601143415e-06,9.55100258006837e-05,8.93259234107114e-06,0.000658655984709751,6.97920126868305e-05,0.000515341865831027,0.00229989712693733
