"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Hg","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Te","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"11",0.468745915192129,0.0126366554675096,0.164960343056223,0.0990136755311911,0.0526502956326751,0.00139574623028831,0.0492726521564867,0.0866486753702476,0.0321302655697243,0.0109598865062908,0.00194842426778503,1.62208472691629e-06,0,0.00367909792014901,8.20924239314807e-06,1.76947336124959e-07,1.70910286827896e-06,0.00038125417162909,0.00102203549487983,0.000271655306566182,0.00106788637753602,3.94887735206751e-06,0.000895660998443331,4.46826142179547e-05,2.50110230528174e-05,1.54562502011793e-05,0.00272915447664832,0.00020257222125117,4.7305493039973e-05,1.05229480234095e-05,2.95848410368238e-05,1.05285512827728e-07,8.89905314613354e-06,6.07959503155755e-07,0.000176107578049801,7.46270586916234e-05,2.90390155294884e-06,5.0407699976553e-06,5.729111908491e-05,0.000206083336015724,0.000562045461861066,6.55719705504577e-05,4.96473491310608e-05,0.000249146488825646,0.000251143389956822,1.76725245436659e-06,0.000313808716205762,4.34251204760576e-06,4.55256824107463e-05,1.1932991729349e-05,0.00339478737268822,4.7668487390708e-06,7.30659100419385e-06,3.01032823990086e-06,1.73297350740495e-05,1.32925715650243e-06,3.27859852752288e-06,4.26185181813018e-06,0.00169550380994755,9.81136018046465e-06,0.000234185609108777,2.02336366269984e-05,0.000646352281140225,0.0010711634711191
"12",0.477633493255195,0.0123554820923993,0.159149045353077,0.0976511706850263,0.0523717143535731,0.00137904325013205,0.0478937993626942,0.0863765603292169,0.0306557587360435,0.0109018959638817,0.00191947911842704,1.61350201275284e-06,0,0.00421167262878167,8.16580595620389e-06,1.76011078984537e-07,1.70005972697385e-06,0.000326125092936634,0.00101662773881635,0.000326125092936634,0.00159335402549041,3.9279831996124e-06,0.000866560961231626,4.11674499433381e-05,2.37952267579443e-05,1.39730160264582e-05,0.002714714076346,0.000186357195963791,4.44027599991517e-05,1.04672693935926e-05,2.94283028301713e-05,1.0472843005199e-07,8.46060754519109e-06,6.04742690524485e-07,0.000130450037174653,7.42321947840972e-05,3.2266611658237e-06,5.01409846358828e-06,6.52250185873267e-05,0.00020499291556017,0.000577707307487751,6.52250185873267e-05,4.52520157160775e-05,0.000279535793945686,0.000249814549425702,1.75790163414198e-06,0.000270217934147496,4.31953510994187e-06,4.23364382168845e-05,1.18698523289045e-05,0.00355010458311021,4.74162656694321e-06,7.06196378060622e-06,2.9944001034771e-06,1.86803805230056e-05,1.3222238406499e-06,3.33998433788835e-06,4.23930166686188e-06,0.00245059712692385,9.75944667768258e-06,0.000232946494954738,4.65892989909476e-05,0.000642932326075077,0.00127654679235197
"13",0.478329105850179,0.0124564871315151,0.158981683908152,0.0955920049499972,0.0518611847872193,0.0013840541257239,0.0483496241252882,0.0871031396455573,0.0304491907659258,0.0107956221806464,0.00193767577601346,8.21205447929513e-06,8.30432475434339e-06,0.00391225966204622,7.38162200386079e-06,1.74295289059831e-07,2.3067568762065e-06,0.000604647112391247,0.00105188113555016,0.000311017908769907,0.00161805154324629,3.78308127697866e-06,0.00088976226229037,4.01375696459931e-05,2.26062173868237e-05,1.89154063848933e-05,0.00268825052025893,0.00019090719907485,4.95491377009156e-05,1.31023790568529e-05,3.15564340665049e-05,1.03707517129064e-07,7.84297337910209e-06,5.98847542210937e-07,0.000263800716362975,7.35085650408209e-05,2.39902715125476e-06,4.96522006527981e-06,5.63771380544868e-05,0.000372495100369825,0.000701992252567161,5.58235164041972e-05,7.83374635159727e-05,0.000252082391431846,0.00110724330057912,1.74076527017054e-06,0.000312888502688649,4.27742744908432e-06,4.19237344566465e-05,1.17541427204458e-05,0.00342322720429044,2.95264880154432e-06,7.65843282900557e-06,2.96521011408708e-06,1.18105952061773e-05,1.30933454778787e-06,3.30742552676869e-06,3.78308127697866e-06,0.00223294065616789,9.6643097103003e-06,0.000153999089055546,1.80849739094589e-05,0.000799798744118317,0.00126576363311203
"14",0.43492157490999,0.00971838032431614,0.153954539791147,0.0918916159378407,0.054082048855685,0.0110654825474887,0.0696644292554939,0.0748603949734451,0.0560971854363991,0.0103919314359024,0.00202388625940439,1.66619511619046e-06,0,0.00446468165394326,8.43248158133537e-06,1.81759178409139e-07,1.75557959762509e-06,0.000378150838362004,0.00104982836092627,0.000324336703954984,0.00450317028889104,4.05626170400996e-06,0.00120276984211833,4.25118800593107e-05,2.45723217568769e-05,1.44293411955613e-05,0.00280337012294391,0.000149143460422673,4.58528475770154e-05,1.0809105291228e-05,3.03893605746101e-05,1.08148609236132e-07,8.73691068271443e-06,6.24492135454263e-07,0.000151067892170063,7.66564401133522e-05,3.33203617572456e-06,5.17784688590197e-06,4.329971431626e-05,0.000273269308129285,0.000611101761863621,0.000176085504886124,4.6729837947498e-05,0.000263647149392339,0.00546538616258571,1.81531048266456e-06,0.00126050279454001,4.46060076003192e-06,4.3719044684376e-05,1.22574932191002e-05,0.00372377543119836,4.89647671102714e-06,7.29259056943142e-06,1.34710222317253e-05,1.92904369192002e-05,1.36540449803512e-06,3.44906021062067e-06,4.37774708525593e-06,0.00182821016001987,1.00781667841445e-05,0.000203989765223269,2.09691044729884e-05,0.000670664463965183,0.00130861358822475
"15",0.477966324002614,0.0121721594954009,0.16650770851724,0.0923597445681567,0.0522248207113011,0.00127296629837399,0.0444144445710049,0.086041371700315,0.0330785403081124,0.0102208972862145,0.00199772083321466,1.60897641739298e-06,0,0.00372598164706548,8.82713856536709e-06,1.75517398210643e-07,1.69529135212766e-06,0.00035661639804083,0.00164463529059997,0.000298543118005521,0.00164463529059997,3.91696588299223e-06,0.00096169351738473,4.2370265113762e-05,2.47159879830278e-05,1.39375872084743e-05,0.00274105881766662,0.000200935204803804,4.60869550360218e-05,1.04379105050237e-05,3.34502093003384e-05,1.04434684836092e-07,8.45546957314111e-06,6.03046491392091e-07,0.000158423907936325,8.08380058091512e-05,3.34502093003384e-06,5.0000347806419e-06,6.09537147250611e-05,0.000188436179058573,0.000590582028647086,6.1750256856495e-05,4.40427755787789e-05,0.000254779094170911,0.000249113862623472,1.75297102270445e-06,0.000263513315488222,4.30741955762412e-06,4.2927768602101e-05,1.18365594366754e-05,0.00343793817809034,3.90252441837282e-06,7.06171085229367e-06,2.9860013267128e-06,1.60746839137737e-05,1.31851523041536e-06,3.43793817809034e-06,3.71668992225983e-06,0.00238797327505194,9.73207310997072e-06,0.000211665491072697,2.2114305037446e-05,0.000737577115072462,0.0011057152518723
"16",0.476658493630525,0.0122912524241511,0.158948241575953,0.0987955971365475,0.0523362770241979,0.00130361768134935,0.0478613920152549,0.0866905758097321,0.030076322219703,0.0109876347428017,0.00214165761935965,1.61241023634301e-06,0,0.00435780767765356,8.1602805622225e-06,1.75891981058173e-07,1.69890938127205e-06,0.000316592865470558,0.00101593983748494,0.000313867095394241,0.00166676832115382,3.92532532911602e-06,0.00102427103534592,4.11395939813711e-05,2.3779125713734e-05,1.39635611828006e-05,0.00271287716460708,0.000186231097335622,4.43727148640882e-05,1.0460186713987e-05,2.94083901640839e-05,1.04657565542082e-07,8.45488267366465e-06,6.04333491280658e-07,0.000204854207069184,7.41819655569412e-05,3.2244778450001e-06,5.01070567301483e-06,5.58693292006866e-05,0.000197787039218632,0.00058662795660721,9.3115548667811e-05,4.52213959319895e-05,0.000288658200870214,0.00024964551236858,1.75671214970392e-06,0.00025141198140309,4.31661229577914e-06,4.23077912588045e-05,1.18618205913185e-05,0.00359426017857751,4.73841814452471e-06,7.05718530161965e-06,2.99237394214062e-06,1.86231097335622e-05,1.32132915766449e-06,3.33772433692121e-06,1.86231097335622e-05,0.00215096917422644,9.75284294643746e-06,0.000242100426536309,2.02922205032606e-05,0.000623874176074334,0.00131292923621614
"17",0.477749159154678,0.0127474760928068,0.161311811439121,0.0973869680913696,0.0526824443091027,0.0014059716278831,0.0484591554410376,0.0828585946032442,0.0309313758134283,0.0106853843719116,0.0017808973953186,1.62307518435622e-06,3.1868690232017e-05,0.00418042230690576,8.21425501984356e-06,1.77055381532595e-07,9.37314418588735e-06,0.000393672055807269,0.00102265955763252,0.000309313758134283,0.00147158363718431,3.95128856702307e-06,0.000890448697659298,4.14117031637655e-05,2.39364077340414e-05,1.40559202181981e-05,0.00273082091941253,0.00017808973953186,4.46662088438234e-05,1.05293734166007e-05,2.81194325576621e-05,1.05349800973573e-07,8.51080571492298e-06,6.08330727915526e-07,0.000506149786037917,7.46726265490076e-05,3.24580547478782e-06,5.04384793067834e-06,4.68657209294368e-05,0.000168716595345972,0.000515522930223804,0.00014059716278831,4.55205033339575e-05,0.000271821181390733,0.000251296740046953,1.87462883717747e-05,0.000243701748833071,4.3451636189412e-06,7.49851534870988e-05,6.56120093012115e-05,0.00345869020459243,4.76975941366152e-06,7.1038635678976e-06,5.62388651153241e-05,1.87462883717747e-05,1.33006881117027e-06,3.35980101178554e-06,2.43701748833071e-05,0.00224018146042708,0.000234328604647184,0.000224955460461296,2.04264391232258e-05,0.000646746948826227,0.00121850874416536
"18",0.481112005937826,0.0113427478280242,0.160784405238996,0.0921741477539943,0.0536639276325815,0.000868846845412625,0.0489800474391952,0.0865982515153023,0.0309347668037022,0.0114573210384082,0.00190955350640137,1.6533133642108e-06,0,0.00369498603488666,8.36728805432987e-06,1.80353954835056e-07,1.74200679289328e-06,0.000216734322976556,0.0010417118873901,0.000154673834018511,0.00149899950252508,0.000106934996358477,0.00093186211112387,4.21832105716909e-05,2.43823472746806e-05,1.43177845160915e-05,0.00278169659966922,0.000178543252848528,4.5498348272397e-05,1.07255375192843e-05,3.01544131774304e-05,1.07312486535023e-07,8.66936354169264e-06,6.19664037757902e-07,0.000119347094150086,7.60637908854267e-05,3.30627540906173e-06,5.13781571624801e-06,6.87439262304494e-05,0.000202804440109177,0.000491710027898354,7.44725867496535e-05,4.63685584210849e-05,0.000283568695700604,0.000255978443085512,1.80127588420935e-06,0.000242513295312974,4.42611479130433e-06,4.33810423190232e-05,1.21627276145162e-05,0.00346202050710569,4.85862088132706e-06,7.23620981180479e-06,3.0682835656501e-06,1.91412979488853e-05,1.35484823008986e-06,3.42239470322337e-06,7.16082564900515e-05,0.00177588476095328,1.00002500721931e-05,0.000232010751027767,2.0806987323303e-05,0.000629197880359252,0.00120683781604567
"19",0.469032478042207,0.0121743402770518,0.156527232133523,0.0955639943552038,0.051448701033841,0.00140050681382626,0.046958169640057,0.0860899776734379,0.0298957859735724,0.010673143430859,0.019497251721895,1.58506521499727e-06,0,0.00367976300103371,9.51978487829617e-06,1.00690032366594e-07,1.42796773174442e-06,0.000327700287156733,0.000998710415396281,0.000337769290393393,0.00162934779647761,3.02985461030388e-06,0.000951978487829616,4.22898135939695e-05,2.41656077679826e-05,1.40050681382626e-05,0.00266686921805446,0.000191311061496529,4.32051775245749e-05,1.02827913945284e-05,2.68201631667382e-05,1.02882667752899e-07,8.60442094769076e-06,5.940845410777e-07,0.000132727769937783,6.03224830268959e-05,3.26784923226128e-06,4.1191376877243e-06,5.3731862726537e-05,0.000186734241843502,0.000569356364836559,5.21757440445078e-05,4.39374686690592e-05,0.000256301900569512,1.64765507508972e-07,2.83762818487674e-07,0.000271863087389804,4.24340644982947e-06,4.35713230968171e-05,1.06182215950226e-05,0.00351499749352474,3.48753657560657e-06,7.18560685525239e-06,1.55611868202918e-07,1.62019415717156e-05,1.24489494562334e-06,3.53330477213685e-06,3.91775762299111e-06,0.00235248530165588,7.40529419859769e-06,0.000237994621957404,2.23348799067718e-05,0.00065082375466044,0.0012540485849294
"20",0.481942545925401,0.0123893405355096,0.15937154705437,0.0957909825880399,0.0524756571932682,0.00143779837412847,0.0466817653937816,0.0854276306706204,0.0302497839751705,0.0107368060405698,0.00189527967498753,1.6167043517087e-06,0,0.00402396817694398,8.18201274015137e-06,1.76360410519571e-07,1.7034338581791e-06,0.000242745180047664,0.00101864545344322,0.00035478141699274,0.00158718002338858,3.93577912023638e-06,0.000970980720190658,4.12491555300835e-05,2.38424534617278e-05,1.40007484576536e-05,0.00272010200556578,0.000186727061575127,4.44908867488978e-05,1.04880439227072e-05,3.5478141699274e-05,1.0493628596335e-07,8.47739942578251e-06,6.05942931404774e-07,0.000140045296181345,7.43795244107458e-05,3.23306516325723e-06,5.02405001165672e-06,4.66817653937816e-05,0.000168054355417614,0.000588190243961648,2.8009059236269e-05,3.73454123150253e-05,0.000242745180047664,0.000250310359692464,1.76139056495154e-06,0.000298763298520202,4.32810814886244e-06,3.73454123150253e-05,1.189341058307e-05,0.00349179605145487,4.7510373364058e-06,7.0759797542714e-06,3.00034312928369e-06,1.87174557232757e-05,1.32484807593427e-06,3.34661324933229e-06,4.2477154653983e-06,0.00254882439050048,9.77881638161633e-06,0.000233408826968908,2.03462620454828e-05,0.00063487200935543,0.00138178025565594
"21",0.485972400855788,0.0120547279934079,0.150065176284446,0.100160887648229,0.0535185487856261,0.0013997196011303,0.0475047693199937,0.0848877567624262,0.0304034332408779,0.0109692311598783,0.00205673084247718,7.1414265363791e-07,2.84704871250313e-06,0.0038032666819202,1.02646104082889e-05,1.33306628679076e-07,1.43780720932432e-06,0.000393825868726186,0.00103888982646893,0.000329295938543464,0.00174193676075359,3.35170952107392e-06,0.000873063198827466,4.55623013020986e-05,2.46426825015321e-05,1.45875539383104e-05,0.0027741608142342,0.000192704253657654,4.7000108511423e-05,1.0696481385186e-05,1.50826928448327e-05,1.07021770475938e-07,8.96963172969215e-06,6.17985330155176e-07,0.000180468609525324,7.77939397362896e-05,3.02796485142474e-06,4.54194727713711e-06,6.17971442948005e-05,0.000220022590634816,0.00060997304522726,5.83692595573385e-05,4.96281534768105e-05,0.000274506914156364,0.000255284981899518,3.42788473746197e-07,0.000274069114472368,1.26641297245123e-06,4.83522186023107e-05,1.11882349069939e-05,0.00331452649357451,4.32294353002148e-06,7.26521126300967e-06,3.05997139867715e-06,1.9234242137981e-05,1.50446052366386e-06,3.52310375794702e-06,2.83752681045463e-06,0.00273050063142943,5.44652797174512e-06,0.000233039030735123,2.11386225476821e-05,0.000797935391664758,0.000398491600729954
