"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"11",0.707619109282131,0.00212092921038241,0.107974577983104,0.0358629848301025,0.0310426911701425,0.000867652858792803,0.000311041224926943,0.000867652858792803,0.0359593907033017,0.0434790488128394,0.000104436882200098,3.61223257656283e-06,3.18139381557361e-05,0.000272805054218895,9.64058731992003e-05,3.04044468596191e-06,4.03287047430888e-06,0.00173530571758561,0.00108542274222675,8.10323482410211e-06,0.000163744411356803,4.82029365996002e-06,0.000173530571758561,0.00012532763515896,0.00010835201670435,1.09426401732701e-05,0.0114258655902673,0.000318139381557361,0.000173464435285649,1.47545747711799e-05,0.000202452333718321,5.39872889915522e-05,0.000944777557352163,1.92811746398401e-05,1.63889984438641e-05,1.92811746398401e-05,0.000742325223633843,0.000568794651875282,2.89217619597601e-05,0.000568794651875282,0.000221733508358161,0.00174494630490553,0.00061204129108612,2.89217619597601e-06,4.82029365996002e-06,0.000192811746398401,9.71484930835487e-05,0.000144608809798801,5.23194312580376e-05,7.71246985593603e-06,0.000212092921038241,7.69888430475558e-06,1.3496822247888e-05,4.72388778676082e-05,8.67652858792803e-05,2.24941794301999e-05,0.00113758930375056,0.00012532763515896,0.00150393162190753,0.00862832565132843
"12",0.710722531962533,0.00211381583117152,0.104922131256332,0.0373761071966237,0.0309176907158488,0.000864742840024712,0.000288247613341571,0.00249814598229361,0.034493631063208,0.0419880690100888,0.00010408661160028,3.6001175186961e-06,2.19117296498651e-05,0.000293051740230597,8.7785595591806e-05,3.0302473460813e-06,4.01934464004165e-06,0.00219068186139594,0.00108178234558749,8.07605740495179e-06,0.00016319522938225,6.72577764463665e-06,3.34473971724402e-05,0.000196969202450073,0.000122024822981265,1.44123806670785e-05,0.0113875444080428,0.00032668062845378,0.000198890853205684,1.47050894395012e-05,0.000230598090673257,4.03546658678199e-05,0.00101367077358452,1.59702458885483e-05,1.72948568004942e-05,1.69377312237641e-05,0.000759052048466136,0.000826309824912503,2.94122998408994e-05,0.000288247613341571,0.000218107360761789,0.00170546504560429,0.00060998856732009,3.01915043990301e-06,8.73725473704045e-06,0.000184478472538605,5.76495226683141e-05,0.000142202155915175,5.76495226683141e-05,3.2668062845378e-05,0.000211381583117152,7.6730630358078e-06,1.82556821782995e-05,4.80412688902618e-05,3.80763084611829e-05,2.24187362576784e-05,0.00109534093069797,0.000120103172225654,0.00134515552892733,0.00838800554823971
"13",0.709126685733654,0.00219484776905855,0.104493839439961,0.0369306994185068,0.0306324406029475,0.000906567556785051,0.000286284491616332,0.00219484776905855,0.0349267079771925,0.0438015272172988,0.000190856327744221,3.57559877652012e-06,2.17624989519435e-05,0.000477140819360553,8.71877283350004e-05,3.00960972716409e-06,3.99197073504165e-06,0.00191810609382942,0.00107441482430958,8.02105509786539e-06,0.000190856327744221,7.32430507486415e-06,3.3219602356446e-05,0.000174044338614186,0.00010725315442734,1.08316643477798e-05,0.0113099890882766,0.000295827308003543,0.000171705229226214,1.46049398486144e-05,0.000230061723916265,3.79948301676498e-05,0.000887481924010629,1.58614798998285e-05,1.55085577686581e-05,1.68223761380579e-05,0.00071571122904083,0.000830225025687363,2.92119862142312e-05,0.000324455757165176,0.000197160204635967,0.00166999286776194,0.000605834216153844,2.99858839690245e-06,8.67774931947814e-06,0.00017517296993967,9.61632524063108e-05,0.000114513796646533,5.17888287726132e-05,2.76200211161108e-05,0.000162227878582588,7.6208053377471e-06,1.66625835915032e-05,4.77140819360553e-05,6.67997147104775e-05,2.22660525712824e-05,0.00115468078285254,0.000106303369618788,0.00148867935640493,0.00927561752836916
"14",0.729090164258432,0.00238447326249336,0.109712570164643,0.029559585898678,0.0317058699605229,0.00075869603806607,0.00551778936775324,0.0018755450638651,0.0398069090102198,0.0135974095133919,0.000106740073259683,3.69189468060326e-06,2.24703215150745e-05,0.000806976695033911,9.00234983207879e-05,3.1074969080347e-06,4.12180908512548e-06,0.00187013646785636,0.0011093600324168,9.93202086195582e-05,6.43413653061225e-05,6.50310889770917e-06,0.000185240071631716,0.000154596634250086,0.000114888257192862,9.95172725255494e-06,0.0116778450722391,0.000131540157249117,0.00015272452714317,1.50799636949497e-05,0.00111676115525206,3.51759072194269e-05,0.000810917973153734,1.63773725545526e-05,1.15282385004844e-05,1.73695218230405e-05,0.000697606227208802,0.000847768923574086,9.27185677688535e-05,0.000367130056861581,0.000233717792505548,0.00173495062834641,0.000625538898445039,3.09611711038142e-06,8.95999203338179e-06,0.000181594389370879,9.92909501926524e-05,0.000114592661333875,1.54695166203082e-05,2.74904148857706e-05,0.000229018548162502,7.86867108051858e-06,2.74904148857706e-05,5.26225541851506e-05,0.000236969346954402,2.29902531530547e-05,0.0010375414650436,0.000108877808060131,0.00167011660327531,0.00891077710981998
"15",0.707981132805836,0.00208508499621531,0.106149781625507,0.0362994342522939,0.0304974596549944,0.000900377612002067,0.000758212725896478,0.00217986158695237,0.0350673385727121,0.0447345508278922,0.000102671873752763,3.55118497654778e-06,2.16139069735034e-05,0.000369628703874533,8.65924199985082e-05,2.98906043892842e-06,3.96471399257359e-06,0.00197135308733084,0.00106707883661983,7.966288205111e-06,0.000208508499621531,7.27429551556786e-06,3.2992782520726e-05,0.000172855982779312,0.000106520841541514,1.07577069204279e-05,0.0112327657115645,0.000293807431284885,0.000170532844576107,1.45052189060932e-05,0.000180075522400414,3.77354055952433e-05,0.000852989316633538,1.57531794383554e-05,1.54026670211532e-05,1.67075147814675e-05,0.000663436135159418,0.000834033998486126,2.90125299461196e-05,0.000274852113137473,0.000170597863326708,0.0015922467243826,0.00060169764594728,2.97811436111239e-06,8.61849858992564e-06,0.000180075522400414,0.000151642545179296,0.000161120204253002,5.14352202763918e-05,2.74314346127289e-05,0.000293807431284885,7.56877130686935e-06,1.65488132810599e-05,8.52989316633538e-05,3.75587779753158e-05,2.21140223834385e-05,0.00107097547532878,0.000105577541760444,0.00151642545179296,0.00843511657559832
"16",0.705903636988122,0.00221709458565162,0.10786647136279,0.0404860750423339,0.030268160864983,0.000867558750907155,0.000192790833534923,0.00192790833534923,0.034027582118914,0.0430887512950553,0.000104425554704236,3.85581667069847e-07,3.5280722536891e-05,0.000271835075284242,0.000114710545953279,1.92790833534923e-06,4.91616625514054e-06,0.00201466421043995,0.00095431462599787,3.08465333655877e-06,0.000211105962720741,8.67558750907155e-06,3.35563138183236e-05,0.000180259429355153,0.000106034958444208,1.14710545953279e-05,0.0106034958444208,0.000367266537884029,0.000174475704349106,1.33989629306772e-05,0.000219781550229813,3.74978171225426e-05,0.000963954167674616,1.44593125151192e-05,1.53268712660264e-05,1.51340804324915e-05,0.000792370325828535,0.000860811071733432,2.95080767717581e-05,0.000351843271201235,0.000227493183571209,0.0018797106269655,0.000611974907495897,2.98825791979131e-06,8.76570635243168e-06,0.000179295475187479,0.0001253140417977,0.000106034958444208,6.12110896473381e-05,2.74726937787266e-05,0.000215925733559114,7.69804926374069e-06,1.69655933510732e-05,5.34994563059412e-05,3.82002984919717e-05,1.21458225127002e-05,0.00108926820947232,0.000103143095941184,0.00160016391833986,0.00827072675864821
"17",0.708439110703591,0.00209766627664589,0.105836798503497,0.0376626445125058,0.0314649941496884,0.000896275590930519,0.000228836321088643,0.00200231780952563,0.0357556751701005,0.0433835525397219,0.000103291389810076,3.57261261817002e-06,1.33487853968375e-05,0.00026697570793675,0.000105836798503497,1.43022700680402e-06,1.90696934240536e-06,0.00195464357596549,0.00107351752766093,1.90696934240536e-06,0.000200231780952563,6.57904423129849e-06,2.86045401360804e-05,0.000197371326938955,0.000114418160544322,1.23953007256348e-05,0.00953484671202679,0.000314649941496884,0.000166859817460469,1.43022700680402e-05,0.00022406889773263,4.09998408617152e-05,0.000934414977778626,1.33487853968375e-05,1.62092394104455e-05,1.52557547392429e-05,0.000862903627438425,0.000839066510658358,2.91875898481933e-05,0.000362324175057018,0.000233603744444656,0.00169720271474077,0.000605328254211127,2.47906014512697e-06,8.67050210433739e-06,0.000185929510884522,0.000114418160544322,0.000109650737188308,6.67439269841876e-05,2.95580248072831e-05,0.000233603744444656,7.05578656689983e-06,1.81162087528509e-05,5.72090802721608e-05,3.77854054361604e-05,9.53484671202679e-06,0.00109650737188308,0.000109650737188308,0.00147790124036415,0.00867671050794438
"18",0.708503683743083,0.00218147051219423,0.105279663849374,0.0361365332672175,0.0305199694019183,0.000872588204877693,0.000616502536054892,0.00218147051219423,0.0342396023870486,0.0428706378918171,0.000102747654421728,3.55380605633627e-06,2.16298598948783e-05,0.000256085668822801,9.76919403286982e-05,2.99126662248541e-06,8.44134241675159e-06,0.00207713931378494,0.000948465440084449,2.7505497762449e-06,0.000208662396818579,7.27966457098944e-06,2.94024286426179e-05,0.000161239124814356,9.48465440084449e-05,1.17609714570472e-05,0.0142269816012667,0.000322478249628713,0.000208662396818579,1.42269816012667e-05,0.000199177742417734,3.42396023870486e-05,0.000986404057687827,1.63136055694525e-05,1.50806004973427e-05,2.08662396818579e-05,0.000635471844856581,0.000938980785683604,1.51754470413512e-05,0.000388870830434624,0.000246601014421957,0.00171672244655285,0.000388870830434624,2.65570323223646e-06,3.50932212831246e-06,0.000188744622576805,5.97533227253203e-05,0.000101485802089036,4.55263411240535e-05,2.65570323223646e-05,0.000237116360021112,6.25987190455736e-06,1.53651401293681e-05,5.40625300848136e-05,8.44134241675159e-05,1.32785161611823e-05,0.000806195624071781,0.000100537336648952,0.00134682092491992,0.00909578357040986
"19",0.682737749205621,0.0020568296963448,0.103304734748849,0.0371433795164247,0.0298131553151675,0.000907969865954009,0.000231624965804594,0.00185299972643675,0.0676900800067346,0.0427857636834246,2.77949958965513e-05,3.47150321555947e-06,2.1128932470384e-05,0.000213094968540226,8.4649452634294e-05,2.92199167144737e-06,3.87575343579337e-06,0.00176034974011491,0.00104313563980617,7.7875400191067e-06,0.000157365075062782,7.11107431462854e-06,3.22524879349701e-05,0.0001714024746954,9.72824856379295e-05,1.01914984954021e-05,0.0109807240526317,0.000290545063213247,0.0001714024746954,1.41797496912842e-05,0.000223363991395519,3.33539950758615e-05,0.00083848237621263,1.53997083893668e-05,1.34342480166665e-05,1.63326302828234e-05,0.000720630217225869,0.000778259885103436,2.83615445730399e-05,0.000333539950758615,0.000208462469224135,0.00156017741872299,0.000588196707998898,2.91129120256527e-06,8.42511605726238e-06,0.000162137476063216,9.33636743975116e-05,7.8752488373562e-05,5.02811128571752e-05,2.68159259780583e-05,0.00021534704945564,7.3989426355295e-06,1.43607478798848e-05,4.94811964773742e-05,3.67160312331984e-05,2.16178262523768e-05,0.000481779928873556,9.17234864586192e-05,0.00129709980850573,0.00837883906937972
"20",0.709836503300389,0.0022833233417065,0.106618780307299,0.0370681780996704,0.0307419986004154,0.000870316016655181,0.000308236437319284,0.00147126273900754,0.0350619107282965,0.0428003705893101,0.000103495131559017,3.57965957866165e-06,2.17872145892039e-05,0.000270345058005983,8.72867473066656e-05,3.0130277363953e-06,3.99650441018895e-06,0.00158590658880033,0.00107563503560624,8.03016459805111e-06,0.000162267860150754,7.33262327709886e-06,3.32573298087753e-05,0.000174831870934012,0.000108911657303155,1.12733118962915e-05,0.0113228338258384,0.000299597135299366,0.000187251621328232,1.05090195643395e-05,0.000230323004669379,3.61128126847304e-05,0.0009181061637573,1.91073082987992e-05,1.63367485954733e-05,1.68414812852841e-05,0.000743081800472963,0.000792417656530103,2.92451622229479e-05,0.000343679641909018,0.000192315058027414,0.00152858466390393,0.000606522261160048,3.00199388922549e-06,8.68760462630161e-06,0.000177697967178832,9.62724648671364e-05,0.000133751158091594,5.18476452673968e-05,3.16225952345126e-05,0.00022205629102267,7.62946027488349e-06,1.50947735560513e-05,5.10228071055744e-05,3.78599369590898e-05,2.22913400936294e-05,0.000932381614453001,0.000108911657303155,0.00144528952243883,0.00863988585646056
"21",0.7209681756591,0.00107177749015963,0.097434317287239,0.0384865553284594,0.0313526698667963,0.00079896140175536,0.000194868634574478,0.00146151475930859,0.0360506973962784,0.0409224132606404,0.000105550999945289,1.94868634574478e-06,2.22200044704681e-05,0.000243585793218098,8.90206459125717e-05,3.07287971568074e-06,4.87171586436195e-06,0.00196980630576164,0.00109700187703692,2.04612066303202e-05,9.7434317287239e-05,7.47828141731031e-06,1.94868634574478e-05,0.000177703212788508,0.000109507900545332,1.10593746959737e-05,0.0115477550927124,0.000305548451750693,0.00017531492910967,1.49119744678103e-05,0.000234898232284418,3.87935823934623e-05,0.000921248928835139,9.7434317287239e-06,1.58345888361007e-05,5.84605903723434e-06,0.000757842672399919,0.000808158555490695,6.82040221010673e-05,0.000360506973962784,0.000201305035698503,0.00097434317287239,0.000618570460176808,3.06162668778974e-06,6.2357963063833e-06,0.000178855570941546,9.81848593344637e-05,9.7434317287239e-05,5.28775674792168e-05,2.82006673052407e-05,0.000226467305355512,7.78101490307876e-06,1.70128753462702e-05,5.2036344404644e-05,4.38454427792576e-05,2.27341441240778e-05,0.000409224132606404,0.00010853814873794,0.0017538177111703,0.00711270516196845
"22",0.707312354219514,0.00197216672041271,0.106706605162427,0.0363945742607563,0.0312497915118535,0.00089557329332751,9.52737546093096e-05,0.00190547509218619,0.0341080041501328,0.0452550334394221,0.000190547509218619,3.56981321438885e-06,2.17272857477537e-05,0.00026960143536199,0.000100037442339775,3.00473997382886e-06,3.98551145474839e-06,0.00216271422963133,0.00107267634801251,8.00807648490362e-06,0.000161965382835826,7.31245385085175e-06,4.28731895741893e-05,0.00016005990774364,9.62264921554027e-05,1.08612080254613e-05,0.0112916887563144,0.00029534863928886,0.000161012645289733,1.45813080621084e-05,0.000229689468391824,4.001497693591e-05,0.00102895654978054,1.58358149460152e-05,1.31477781360847e-05,1.61965382835826e-05,0.000666916282265167,0.000914628044249372,2.91647192327314e-05,0.000381095018437238,0.00021531868541704,0.00157201695105361,0.000604853935166552,2.99373647682956e-06,8.66370813057935e-06,0.000189594771672526,0.000115281243077265,0.000142910631913964,5.17050309235544e-05,3.06781489841977e-05,0.000152438007374895,7.60847435613323e-06,1.42910631913964e-05,2.47711761984205e-05,3.77557978021524e-05,2.2230024583071e-05,0.00100990179885868,0.000103848392524147,0.0013528873154522,0.00903195193696255
