"","SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr"
"28",0.711288207602835,0.00196542748715898,0.126573530173038,0.0273194420715098,0.0200747389421757,0.000538393785725183,0.00117925649229539,0.0105150370563005,0.0335105386560606,0.0458927318251622,0.000294547522757519,3.20142262626267e-06,1.20368626145359e-05,0.000228539952130946,0.00543440700199458,4.5050673336956e-05,5.42875549888606e-06,1.54271385137686e-06,0.00129718214152493,0.000675020996565881,2.00806931731209e-05,8.42184655580182e-05,3.93085497431796e-05,4.91356871789745e-05,0.000104167656819426,5.50319696404514e-05,1.57234198972718e-05,0.00184927730197429,0.000255505573330667,0.000107115798050164,2.60370993291557e-05,7.86170994863592e-05,1.96542748715898e-05,0.000624023227172976,0.000312337495296256,6.87899620505643e-06,2.07138177876015e-05,0.000491356871789745,0.000565060402558207,7.18349821824927e-05,0.000108098511793744,0.0001533033439984,0.00149863845895872,8.02710413410073e-05,1.92633745662356e-05,5.21757928455695e-05,0.000106133084306585,0.000216197023587488,0.000877563373016484,0.000962936949573613,1.76888473844308e-05,0.000226343233202521,8.27902808901895e-06,7.86170994863592e-06,2.94814123073847e-05,6.05503499823778e-05,1.66203896740083e-05,0.000525751852815027,5.11011146661335e-05,0.000609282521019284,0.00272211706971519
"29",0.701922993114611,0.00191782238555905,0.125617366254118,0.0269454045171046,0.0195885037627156,0.00460277372534171,0.00153425790844724,0.0107398053591307,0.0388359033075707,0.0484250152353659,0.000306851581689447,4.027427009674e-05,8.63020073501571e-06,0.000223004429853009,0.00520688777679281,3.64386253256219e-05,5.29726427940626e-06,7.67128954223618e-07,0.00121781721482999,0.000658671147317533,1.63014902772519e-05,9.78089416635113e-05,2.78084245906062e-05,4.89044708317557e-05,2.49316910122676e-05,4.31510036750785e-05,8.15074513862595e-06,0.00180448550251992,0.0002013713504837,1.72604014700314e-05,2.54064483552428e-05,7.47950730368028e-05,1.53425790844724e-05,0.000666443278981769,0.000259864933243251,6.32881387234485e-06,4.12331812895195e-05,0.000485209063546439,0.000144795590109708,5.56168491812123e-05,0.000214796107182613,0.000173562925893094,0.00145754501302487,7.83267767453723e-05,1.82193126628109e-05,5.56168491812123e-05,9.09047810754988e-05,0.00014095994533859,0.00082466362579039,0.000871170818640197,4.89044708317557e-06,0.000282878801869959,8.05485401934799e-06,2.2054957433929e-06,4.41099148678581e-05,5.90837450927772e-05,1.34247566989133e-05,0.000508222932173147,3.93153589039604e-05,0.000652059611090076,0.00256029288472133
"30",0.702776049509687,0.00193176484197275,0.125757891212426,0.027720825482309,0.0197309110377469,0.000482941210493188,0.000482941210493188,0.0106247066308501,0.0387318850815537,0.0511917683122779,0.000289764726295913,3.14659060897221e-06,8.59635354677875e-06,0.000224625658996386,0.00487867210840219,4.42790728368863e-05,5.33577508045e-06,1.51629118793999e-06,0.00126873676214729,0.000663459647979321,1.97367632882502e-05,2.75276489981117e-05,3.99999744142551e-05,7.97818879734747e-05,9.05426962192493e-05,5.22987192932302e-05,1.58389857405521e-05,0.00181760400643222,0.000198392249270602,0.000100302962327555,2.55911517466972e-05,7.48619274047751e-05,1.89665553521856e-05,0.000620722980963861,0.000306987968869457,7.05521337224239e-06,2.03590441298645e-05,0.000491440975797868,0.000539148442861189,0.000104508477950726,0.000232004957520928,0.000144088624840969,0.00157052481652385,7.88962078246117e-05,1.89334432167713e-05,5.12821576372773e-05,0.000112875483107775,0.000171988102200115,0.000836647353058399,0.000946444351865488,1.53983659539736e-05,0.000286094373096165,8.13722993728438e-06,6.79828065266796e-06,2.11528250196016e-05,3.0908237471564e-05,1.63357257603771e-05,0.000558376627572224,4.71232732414386e-05,0.000711565579540663,0.00266293783465944
"31",0.707376664753642,0.00201531813320126,0.13051584100732,0.0264870383220737,0.0196041128693118,0.000479837650762205,0.00105564283167685,0.0100765906660063,0.0346442783850312,0.0466402196540863,0.000287902590457323,3.12636944811099e-06,1.17546740691108e-05,0.000223182131016873,0.00525902065235376,5.18224662823181e-05,5.30148540644111e-06,1.5065469371511e-06,0.00128596490404271,0.000659196009669188,1.72741554274394e-05,7.38949982173795e-05,4.12660379655496e-05,5.27700652648835e-05,9.30885042478677e-05,4.79837650762205e-05,1.51628697640857e-05,0.00180592340747178,0.000231950201546194,9.78868807554897e-05,2.54266934931773e-05,8.54111018356724e-05,1.88096359098784e-05,0.000604595439960378,0.0003050151500721,6.04595439960378e-06,2.02282093446983e-05,0.000508627909807937,0.000547014921868913,6.14192192975622e-05,0.000204410839224699,0.000138193243419515,0.00149709347037808,7.83891914669029e-05,1.88117698729777e-05,4.79837650762205e-05,0.000112282010278356,0.000170882842726293,0.000863707771371968,0.000940481795493921,1.62185125957625e-05,0.000196733436812504,8.08493707304669e-06,7.00562970112819e-06,2.39918825381102e-05,4.2225713267074e-05,1.62307463145466e-05,0.000537418168853669,4.2225713267074e-05,0.000632147123884041,0.00306136421186287
"32",0.715765822724655,0.00183779025261459,0.12349172596934,0.0253790082503919,0.0198635567748347,0.000476464139566745,0.00112795592223964,0.0105016585863691,0.0341303904056995,0.047062988479654,0.000304353623845696,3.16774431190272e-06,2.32397815013168e-05,0.000226135758355175,0.00507580165007839,4.52154744690891e-05,5.37164609609277e-06,3.40331528261961e-06,0.0012349172596934,0.000667919913086487,1.45856369255126e-05,8.18740419418774e-05,4.02688837453814e-05,5.83425477020504e-05,0.00010015470688852,5.13414419778044e-05,1.48773496640229e-05,0.00182982328118875,0.000242121572963509,0.000109878464838862,2.57631943442171e-05,7.11779081965015e-05,1.79889522081322e-05,0.000586342604405607,0.000309051768423866,6.51491782672897e-06,2.04959126408949e-05,0.000468685133206472,0.000531889559883693,3.55889540982508e-05,0.000216839802292621,0.000147801120845194,0.00148773496640229,7.94266063257407e-05,1.07933713248793e-05,4.26872974020002e-05,0.000106961337453759,0.000173144333077799,0.000822629922598911,0.000952807048875557,1.74055267311117e-05,0.000199337037982006,8.19193439876714e-06,7.19558088325289e-06,2.90740362715218e-05,5.34806687268796e-05,1.64455465578154e-05,0.000548419948399274,4.65768005821369e-05,0.000690386814474264,0.00249900579323783
"33",0.696762887535071,0.00173467938805412,0.127209821790635,0.0274657569775235,0.0196865488783683,0.000578226462684706,0.00115645292536941,0.0107935606367812,0.0349827009924247,0.0505948154849118,0.000289113231342353,3.13951594557592e-06,9.63710771141177e-06,0.00509802997933683,0.00530040924127647,7.42057293778706e-05,5.3237783457795e-06,1.51288202192555e-06,0.00126588418720313,0.000661967952913209,1.96923879709151e-05,0.000202379261939647,3.99100401361719e-05,0.000963710771141177,9.03391237885308e-05,5.21811330289091e-05,1.58033740240696e-05,0.00181351738121424,0.000232925560596756,0.000100077445320641,2.55336136659519e-05,7.46936109621859e-05,1.89239117383258e-05,0.000549315139550471,0.000306297749893951,7.03935072406206e-06,2.03132697021781e-05,0.000385484308456471,0.000537936243936103,0.00173467938805412,0.000232924434778117,0.000143764661972371,0.00148411458755741,0.000625448290470624,1.88908740508589e-05,5.11668569678845e-05,0.000112621698568278,0.000171601411307514,0.000819154155470001,0.000944316405766087,1.53637449086851e-05,0.0002219663795661,8.11893452808167e-06,6.78299568132341e-06,3.09589310745086e-05,5.93794732755413e-05,1.62989971943033e-05,0.000539678031839059,4.70173232346712e-05,0.000770968616912942,0.00281403545173224
"34",0.711309013113379,0.00193343031561125,0.126059656577854,0.0270680244185575,0.0197479220690499,0.0004640232757467,0.00116005818936675,0.0106338667358619,0.0342217165863191,0.047079028185134,0.000338350305231969,3.14930344626821e-06,1.1840902417332e-05,0.000224819320308291,0.00507525457847953,4.43172480986701e-05,5.34037532606187e-06,1.51759846041277e-06,0.00126983060524126,0.000664031650600918,1.97537793650789e-05,5.80029094683375e-05,4.00344604456188e-05,4.83357578902813e-05,9.06207577257201e-05,5.23438087039171e-05,1.58526413432623e-05,0.00181917105615389,0.000222344486295294,0.000100389438660486,2.56132151923542e-05,7.49264697154699e-05,1.89829073932135e-05,0.000621258138110913,0.00030725263895682,7.06129603387395e-06,2.03765967069518e-05,0.000425354669434475,0.000539613270411268,6.76700610463938e-05,0.000212677334717238,0.000144212851041314,0.00149067477333627,7.89642282955585e-05,1.89497667101274e-05,5.13263706179748e-05,0.000112972798856288,0.000172136381972128,0.00085070933886895,0.000947260330127484,1.54116416757463e-05,0.00023201163787335,8.14424546094259e-06,6.80414179941219e-06,2.90014547341688e-05,5.95645899132227e-05,1.63498096281588e-05,0.000502691882058925,4.71639006343998e-05,0.000628364852573657,0.00248445795556046
"35",0.710704490662806,0.00192864176570639,0.124975986417774,0.0269045526316042,0.0196990121551103,0.000385728353141278,0.00125361714770916,0.0108003938879558,0.0343298234295738,0.0486017724958011,9.64320882853196e-05,3.14150352889015e-06,1.18115759131978e-05,0.000224262507618338,0.0049180365025513,4.42074870421412e-05,5.32714875484643e-06,1.51383980621947e-06,0.00160077266553631,0.000662387035498096,1.97048549443043e-05,8.26421993078398e-05,3.99353066203115e-05,5.30255137791091e-05,9.64320882853196e-05,4.9180365025513e-05,1.6297022920219e-05,0.00181466549351864,0.00023307302248761,0.000106075297113852,2.55497786370348e-05,3.54870084889976e-05,1.99614422750612e-05,0.000646094991511642,0.000306491662684148,6.3645178268311e-06,2.0326129747044e-05,0.000482160441426598,0.000581485492360477,7.04904901254815e-05,0.000233071895956231,0.00016297022920219,0.00144648132427979,7.87686566502611e-05,1.89028335970774e-05,5.11992499841692e-05,0.000116682826825237,0.000171710049743415,0.000877532003396409,0.000945034465196132,1.53734714791355e-05,0.000210221952461997,8.1240745111482e-06,6.94311035654301e-06,2.61330959253216e-05,5.78592529711918e-05,1.63093158597994e-05,0.000520733276740726,4.45516247878177e-05,0.000675024617997237,0.00245901825127565
"36",0.703595849686375,0.00190623749326274,0.125446674417572,0.0265717953606321,0.0196668449320726,0.000471745642272092,0.00124432340139772,0.0103013844332885,0.0340582037415422,0.0488112327820307,0.000279196400528381,3.13637365517406e-06,1.17922883675161e-05,0.000223896301331203,0.00528547668586486,4.41352990519809e-05,5.3184498626988e-06,1.51136780293796e-06,0.00123231514715975,0.000510255490620834,1.96726781803667e-05,7.70196966974844e-05,3.98700948266937e-05,0.000154039393394969,9.02487048301582e-05,5.21289057823152e-05,1.57875566842715e-05,0.00840477440211298,0.000240686552179639,9.99772794347766e-05,2.55080574876945e-05,7.46188513429084e-05,1.89049711031286e-05,0.000606530111492689,0.000305991181462292,7.03230515251568e-06,2.02929384812121e-05,0.000423608331836164,0.000548765338969576,7.03753836775009e-05,0.000394725945574607,0.000143620770262542,0.0014633742372522,7.86400324874403e-05,1.88719664825453e-05,4.81373104359277e-05,0.000112508977343546,0.000171429658248429,0.000837589201585142,0.000943371254848048,1.53483675865119e-05,0.000231059090092453,8.11080841868035e-06,6.77620669136611e-06,0.000202176703830896,7.70196966974844e-05,1.62826837933423e-05,0.000606530111492689,4.69702643612389e-05,0.000587275187318318,0.00302302309537626
"37",0.703789799327089,0.00170961084856783,0.124421678423547,0.0265939465332773,0.0227948113142377,0.000379913521903962,0.00123471894618788,0.00949783804759904,0.0313428655570768,0.0474891902379952,0.000284677474671556,3.09414555610136e-06,1.16335171316157e-05,0.000220881764087202,0.00527130011641747,4.35410618896148e-05,5.24684231448951e-06,1.49101876410055e-06,0.00124759039300086,0.000652401591612934,1.94078054660281e-05,8.13963732280551e-05,6.64848663331933e-05,5.22261574150085e-05,8.90335972990565e-05,5.1427042790227e-05,1.55749932013843e-05,0.0104476218523589,0.000237445951189976,9.86311864863085e-05,2.5164617293008e-05,7.36141839806503e-05,1.865043478811e-05,0.000610377227861445,0.000301871319689812,6.93762227625825e-06,2.0019714589267e-05,0.000626857311141537,0.000530162314030043,6.94278503154251e-05,0.000229558351436857,0.000141687061852022,0.00176659787685342,7.75812239881782e-05,1.86178745413613e-05,0.000123471894618788,0.000110994157757559,0.000189956760951981,0.00115873624180708,0.000826311910141117,1.5141717340621e-05,0.000218450275094778,8.00160458676488e-06,6.6849719218647e-06,3.0511531289027e-05,7.59827043807923e-05,1.60634539247135e-05,0.000674346501379532,4.63378572583271e-05,0.000625631502172553,0.00320077142204088
"38",0.707092090271787,0.00197908927440201,0.125854706284788,0.0272845317441831,0.0196255140601169,0.000526345814113188,0.00124170839266846,0.0107697042553624,0.0352585322187155,0.0492370511228656,0.000287956250185927,3.12978240688819e-06,1.17675062755097e-05,0.000223425771899888,0.0051743017694981,4.40425464828657e-05,5.30727287060694e-06,1.50819158685669e-06,0.00132099405451591,0.00065991563313162,1.9631335049544e-05,8.23338567286609e-05,3.84289179495536e-05,5.28276726783413e-05,0.000110483139104967,4.32325326932478e-05,1.4122627346461e-05,0.00180789487701394,0.000232203414254858,0.000100875909617578,2.54544510113378e-05,7.44620360427939e-05,1.69087238978036e-05,0.000924695838161134,0.000310313512442645,8.07007276940626e-06,2.0250291841913e-05,0.000475431569066945,0.00057979629956389,7.02274862398769e-05,0.000232202291926629,0.000138824466092762,0.00144108442310826,7.84747664712313e-05,1.88323060879607e-05,5.1008222773805e-05,0.000110963500579336,0.000171069390128203,0.00105679524361272,0.000941388712316421,1.62362178336864e-05,0.000224809170004889,8.09376314347903e-06,6.43684375655023e-06,3.21842187827512e-05,5.91953772523314e-05,1.62484649076349e-05,0.000523185126942137,4.88047257959331e-05,0.000587001721679432,0.00262789426547272
"39",0.713930892906322,0.00202821276393841,0.122755162998368,0.0276223262136375,0.0197295460662918,0.000482907800937718,0.00164188652318824,0.0100444822595045,0.0351556879082659,0.0466488935705835,0.000289744680562631,3.14637292990236e-06,1.18298841210921e-05,0.000224610119540959,0.0048870269454897,4.42760096397352e-05,5.33540595503752e-06,1.51618629191237e-06,0.00111068794215675,0.000663413750277013,4.82907800937718e-05,0.00015453049630007,3.999720724232e-05,6.76070921312805e-05,9.0536432535045e-05,5.22951013022092e-05,1.58378900099307e-05,0.00181747826578189,0.000241453900468859,0.000100296023434557,2.55893813676423e-05,7.48567485058494e-05,1.89652432583544e-05,0.000608463829181525,0.000306966731643576,7.0547252972192e-06,2.0357635704575e-05,0.0004442751768627,0.000521540425012735,8.69234041687892e-05,0.000202821276393842,0.000144078656884622,0.00147769787086942,7.88907498368185e-05,1.89321334136159e-05,2.89744680562631e-05,0.000112867674456054,0.000171976204176265,0.000782310637519103,0.000946378877467391,1.53973007051393e-05,0.00022213758843135,8.1366670090665e-06,6.79781035208141e-06,3.38035460656403e-05,0.000106239716206298,1.63345956656076e-05,0.000540856737050244,4.71200132843733e-05,0.000589147517144016,0.00242419716070734
